name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.33,1.18,1.2514285714285713,1.25,1.2250000000000001,1.2749999999999999
Portland Trail Blazers,northwest,4.0,2.9,3.5062500000000001,3.625,3.2000000000000002,3.75
Denver Nuggets,northwest,81.0,4.8,53.600000000000001,56.0,49.75,67.0
Minnesota Timberwolves,northwest,101.0,4.8,60.100000000000001,67.0,57.25,67.0
Utah Jazz,northwest,2501.0,9.55,1216.5071428571428,1001.0,751.0,1751.0
Los Angeles Clippers,pacific,1.36,1.03,1.29125,1.3300000000000001,1.3,1.335
Golden State Warriors,pacific,3.5,1.95,3.15625,3.2749999999999999,3.2374999999999998,3.3499999999999996
Phoenix Suns,pacific,18.0,2.9,13.112500000000001,14.0,13.0,15.0
Los Angeles Lakers,pacific,301.0,6.7,211.08750000000001,251.0,169.75,263.5
Sacramento Kings,pacific,1501.0,9.55,577.22142857142865,501.0,263.5,751.0
San Antonio Spurs,southwest,1.3,1.01,1.25125,1.29,1.2650000000000001,1.3
Houston Rockets,southwest,3.75,1.99,3.355,3.5,3.4750000000000001,3.6000000000000001
Dallas Mavericks,southwest,41.0,3.94,33.8675,38.0,34.0,41.0
Memphis Grizzlies,southwest,67.0,4.23,40.778750000000002,41.0,33.25,52.5
New Orleans Pelicans,southwest,401.0,9.55,183.31874999999999,151.0,138.5,251.0
Toronto Raptors,atlantic,2.1,1.1,1.90625,2.0,1.9875,2.0249999999999999
Brooklyn Nets,atlantic,2.1,1.48,1.9862500000000001,2.1000000000000001,1.9775,2.1000000000000001
New York Knicks,atlantic,9.5,1.97,8.2462499999999999,9.0,9.0,9.125
Boston Celtics,atlantic,51.0,2.95,38.118749999999999,41.0,37.25,51.0
Philadelphia 76ers,atlantic,101.0,2.95,67.743750000000006,74.0,65.5,81.0
Indiana Pacers,central,1.0,1.0,1.0,1.0,1.0,1.0
Chicago Bulls,central,34.0,1.97,21.995000000000001,26.0,20.0,26.0
Detroit Pistons,central,51.0,7.84,29.473333333333333,31.5,23.0,34.0
Cleveland Cavaliers,central,301.0,7.84,168.80666666666667,151.0,113.5,263.5
Milwaukee Bucks,central,1001.0,10.0,802.79999999999995,1001.0,1001.0,1001.0
Miami Heat,southeast,1.01,1.0,1.002,1.0,1.0,1.0
Atlanta Hawks,southeast,19.0,6.7,15.283333333333333,17.0,15.5,17.0
Washington Wizards,southeast,26.0,6.7,22.116666666666664,26.0,23.0,26.0
Charlotte Bobcats,southeast,126.0,9.55,88.258333333333326,101.0,93.5,101.0
Orlando Magic,southeast,501.0,9.55,277.42500000000001,251.0,163.5,451.0
