name,division,max,min,mean,median,twentyfive,seventyfive
New England Patriots,AFC East,1.01,1.01,1.01,1.01,1.01,1.01
New York Jets,AFC East,34.0,25.0,31.333333333333332,34.0,29.0,34.0
Miami Dolphins,AFC East,67.0,21.0,29.722222222222221,26.0,26.0,32.75
Buffalo Bills,AFC East,201.0,67.0,150.38888888888889,151.0,150.25,151.0
Cincinnati Bengals,AFC North,1.22,1.14,1.1752631578947368,1.1699999999999999,1.1549999999999998,1.2
Baltimore Ravens,AFC North,9.0,8.0,8.526315789473685,8.5,8.0,9.0
Pittsburgh Steelers,AFC North,9.5,7.0,8.473684210526315,8.5,8.0,9.0
Cleveland Browns,AFC North,101.0,34.0,50.0,51.0,43.0,51.0
Indianapolis Colts,AFC South,1.08,1.03,1.0616666666666665,1.0649999999999999,1.0600000000000001,1.0700000000000001
Tennessee Titans,AFC South,13.0,7.0,8.4166666666666661,8.0,8.0,9.0
Houston Texans,AFC South,5001.0,1001.0,3001.0,3001.0,2001.0,4001.0
Jacksonville Jaguars,AFC South,5001.0,5001.0,5001.0,5001.0,5001.0,5001.0
Denver Broncos,AFC West,1.3,1.2,1.2855555555555556,1.29,1.29,1.3
Kansas City Chiefs,AFC West,4.5,3.2,3.5916666666666668,3.5,3.5,3.6000000000000001
Oakland Raiders,AFC West,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
San Diego Chargers,AFC West,1001.0,67.0,180.23076923076923,126.0,100.0,126.0
Dallas Cowboys,NFC East,1.91,1.62,1.8118749999999999,1.8,1.7825000000000002,1.8999999999999999
Philadelphia Eagles,NFC East,2.38,1.75,2.0206249999999999,2.0,2.0,2.1000000000000001
New York Giants,NFC East,81.0,17.0,24.0625,21.0,19.0,21.0
Washington Redskins,NFC East,401.0,51.0,106.625,81.0,80.0,101.0
Detroit Lions,NFC North,2.1,1.8,1.9649999999999999,2.0,1.9099999999999999,2.0
Chicago Bears,NFC North,3.75,3.0,3.1444444444444444,3.1000000000000001,3.0,3.2000000000000002
Green Bay Packers,NFC North,4.33,3.25,3.5905555555555555,3.5,3.5,3.6000000000000001
Minnesota Vikings,NFC North,1001.0,501.0,667.66666666666663,501.0,501.0,751.0
New Orleans Saints,NFC South,1.53,1.4,1.4583333333333333,1.45,1.4399999999999999,1.4875
Carolina Panthers,NFC South,2.75,2.5,2.6311111111111112,2.6200000000000001,2.6000000000000001,2.6200000000000001
Seattle Seahawks,NFC West,1.03,1.01,1.0141176470588236,1.01,1.01,1.02
San Francisco 49ers,NFC West,21.0,13.0,17.470588235294116,17.0,17.0,17.0
Arizona Cardinals,NFC West,67.0,23.0,29.0,26.0,23.0,26.0
St Louis Rams,NFC West,2001.0,81.0,1041.0,1041.0,561.0,1521.0
