name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,,1.0,,,,1.0,1.0,1.01,1.0,,,,,,,1.0,,,,,,,1.01,,
vfl wolfsburg,Germany,,81.0,,,,67.0,67.0,71.0,67.0,,,,,,,81.0,,,,,,,46.0,64.0,
bor monchengladbach,Germany,,201.0,,,,126.0,126.0,101.0,126.0,,,,,,,151.0,,,,,,,95.0,373.0,
bayer leverkusen,Germany,,201.0,,,,101.0,81.0,81.0,67.0,,,,,,,81.0,,,,,,,133.0,188.0,
schalke 04,Germany,,,,,,201.0,201.0,251.0,201.0,,,,,,,251.0,,,,,,,95.0,182.0,
mainz 05,Germany,,,,,,501.0,401.0,501.0,401.0,,,,,,,501.0,,,,,,,494.0,844.0,
bor dortmund,Germany,,,,,,201.0,501.0,326.0,301.0,,,,,,,751.0,,,,,,,143.0,364.0,
hannover 96,Germany,,,,,,501.0,501.0,501.0,,,,,,,,751.0,,,,,,,190.0,844.0,
vfb stuttgart,Germany,,,,,,,1001.0,501.0,501.0,,,,,,,1001.0,,,,,,,114.0,844.0,
hoffenheim,Germany,,251.0,,,,501.0,751.0,501.0,251.0,,,,,,,1001.0,,,,,,,238.0,378.0,
fc koln,Germany,,,,,,,1001.0,501.0,,,,,,,,,,,,,,,475.0,844.0,
eintracht frankfurt,Germany,,,,,,,1001.0,501.0,,,,,,,,,,,,,,,950.0,844.0,
hertha berlin,Germany,,,,,,,1501.0,501.0,,,,,,,,,,,,,,,40.0,844.0,
augsburg,Germany,,,,,,,2001.0,501.0,,,,,,,,,,,,,,,40.0,844.0,
freiburg,Germany,,,,,,,2001.0,501.0,,,,,,,,,,,,,,,40.0,844.0,
werder bremen,Germany,,,,,,,2001.0,501.0,,,,,,,,,,,,,,,40.0,844.0,
paderborn,Germany,,,,,,,2501.0,501.0,,,,,,,,,,,,,,,133.0,844.0,
hamburg,Germany,,,,,,,2501.0,501.0,,,,,,,,,,,,,,,732.0,844.0,
real madrid,Spain,,1.33,,1.3,1.3,1.33,,1.33,,1.35,,,,1.33,,1.33,,,,1.35,,1.35,1.38,1.35,
barcelona,Spain,,3.4,,3.4,3.5,3.4,,3.5,,3.3,,,,3.4,,3.4,,,,3.3,,3.3,3.47,2.99,
atletico madrid,Spain,,26.0,,29.0,26.0,23.0,,26.0,,29.0,,,,26.0,,29.0,,,,29.0,,29.0,26.0,22.0,
valencia,Spain,,,,201.0,151.0,151.0,,151.0,,251.0,,,,151.0,,81.0,,,,251.0,,251.0,171.0,192.0,
seville,Spain,,,,301.0,201.0,151.0,,251.0,,401.0,,,,251.0,,251.0,,,,401.0,,401.0,76.0,247.0,
villarreal,Spain,,,,,251.0,251.0,,251.0,,501.0,,,,251.0,,251.0,,,,501.0,,501.0,950.0,844.0,
malaga,Spain,,,,,,,,1001.0,,1501.0,,,,1001.0,,,,,,1501.0,,1501.0,29.0,844.0,
athletic bilbao,Spain,,,,,,,,501.0,,1501.0,,,,751.0,,751.0,,,,1501.0,,1501.0,380.0,844.0,
real sociedad,Spain,,,,,,,,1001.0,,2501.0,,,,1501.0,,,,,,2501.0,,2501.0,380.0,844.0,
celta vigo,Spain,,,,,,,,1001.0,,2501.0,,,,1001.0,,,,,,2501.0,,2501.0,950.0,844.0,
espanyol,Spain,,,,,,,,1001.0,,2501.0,,,,2501.0,,,,,,2501.0,,2501.0,950.0,844.0,
getafe,Spain,,,,,,,,1001.0,,2501.0,,,,2501.0,,,,,,2501.0,,2501.0,950.0,844.0,
rayo vallecano,Spain,,,,,,,,1001.0,,3001.0,,,,2501.0,,,,,,3001.0,,3001.0,950.0,844.0,
almeria,Spain,,,,,,,,1001.0,,5001.0,,,,5001.0,,,,,,5001.0,,5001.0,950.0,844.0,
deportivo la coruna,Spain,,,,,,,,1001.0,,5001.0,,,,5001.0,,,,,,5001.0,,5001.0,950.0,844.0,
elche,Spain,,,,,,,,1001.0,,5001.0,,,,5001.0,,,,,,5001.0,,5001.0,950.0,844.0,
granada,Spain,,,,,,,,1001.0,,5001.0,,,,2501.0,,,,,,5001.0,,5001.0,950.0,844.0,
levante,Spain,,,,,,,,1001.0,,5001.0,,,,5001.0,,,,,,5001.0,,5001.0,950.0,844.0,
cordoba,Spain,,,,,,,,1001.0,,5001.0,,,,7501.0,,,,,,5001.0,,5001.0,950.0,844.0,
eibar,Spain,,,,,,,,1001.0,,3001.0,,,,7501.0,,,,,,3001.0,,3001.0,950.0,844.0,
chelsea,England,1.44,1.53,1.5,1.5,1.5,1.5,1.5,1.5,1.44,1.44,1.44,1.44,1.5,1.5,,1.5,1.5,,1.5,1.44,,1.44,,1.56,1.59
man city,England,3.0,3.0,3.0,3.0,3.0,3.1,3.25,3.3,3.0,3.2,3.0,3.4,3.25,3.0,,3.1,3.25,,3.0,3.2,,3.2,,3.28,3.32
man utd,England,21.0,17.0,17.0,17.0,17.0,17.0,15.0,17.0,15.0,19.0,21.0,17.0,15.0,15.0,,19.0,15.0,,15.0,19.0,,19.0,,18.0,17.8
arsenal,England,101.0,51.0,51.0,81.0,51.0,67.0,51.0,67.0,51.0,67.0,101.0,67.0,67.0,67.0,,67.0,67.0,,67.0,67.0,,67.0,,72.0,70.0
southampton,England,351.0,501.0,301.0,301.0,301.0,501.0,376.0,326.0,401.0,401.0,501.0,251.0,301.0,401.0,,501.0,301.0,,401.0,401.0,,401.0,,470.0,100.0
liverpool,England,751.0,251.0,301.0,501.0,301.0,501.0,376.0,376.0,501.0,501.0,501.0,401.0,251.0,501.0,,401.0,301.0,,501.0,501.0,,501.0,,490.0,298.0
tottenham,England,401.0,501.0,301.0,401.0,301.0,751.0,426.0,326.0,501.0,501.0,501.0,401.0,251.0,401.0,,501.0,401.0,,401.0,501.0,,501.0,,582.0,80.0
west ham,England,1251.0,1001.0,,751.0,,751.0,,1001.0,,1001.0,751.0,751.0,751.0,751.0,,1001.0,501.0,,751.0,1001.0,,1001.0,,820.0,496.0
everton,England,1501.0,,1001.0,1001.0,1001.0,1001.0,501.0,501.0,751.0,1001.0,1001.0,751.0,751.0,1001.0,,1001.0,401.0,,1001.0,1001.0,,1001.0,,912.0,496.0
newcastle,England,2001.0,,,,,,,1501.0,,2001.0,2001.0,2501.0,,2001.0,,751.0,,,2001.0,2001.0,,2001.0,,970.0,496.0
swansea,England,2501.0,,,,,,,1501.0,,2001.0,5001.0,2001.0,,2001.0,,1001.0,,,2001.0,2001.0,,2001.0,,917.0,496.0
aston villa,England,3001.0,,,,,,,2501.0,,3001.0,10001.0,10001.0,,2501.0,,,,,2501.0,3001.0,,3001.0,,970.0,496.0
hull,England,10001.0,,,,,,,3001.0,,,10001.0,10001.0,,7501.0,,,,,7501.0,,,,,970.0,496.0
qpr,England,5001.0,,,,,,,5001.0,,,10001.0,10001.0,,5001.0,,,,,5001.0,,,,,970.0,
stoke,England,4001.0,,,,,,,2501.0,,,10001.0,5001.0,,2501.0,,2001.0,,,2501.0,,,,,970.0,496.0
sunderland,England,2001.0,,,,,,,3001.0,,,10001.0,10001.0,,5001.0,,,,,5001.0,,,,,970.0,496.0
west brom,England,7501.0,,,,,,,3001.0,,,10001.0,10001.0,,7501.0,,,,,7501.0,,,,,970.0,496.0
burnley,England,20001.0,,,,,,,5001.0,,,10001.0,20001.0,,9999.0,,,,,9999.0,,,,,970.0,496.0
crystal palace,England,10001.0,,,,,,,4001.0,,,10001.0,20001.0,,7501.0,,,,,7501.0,,,,,970.0,496.0
leicester,England,20001.0,,,,,,,3001.0,,,10001.0,20001.0,,9999.0,,,,,9999.0,,,,,970.0,496.0
psg,France,,1.2,,1.22,,1.18,,1.2,1.2,1.22,,,,1.17,,1.22,,,1.17,1.22,,,1.18,1.14,
marseille,France,,6.0,,6.0,,6.5,,6.5,6.0,6.0,,,,6.0,,6.0,,,6.0,6.0,,,4.04,1.88,
lyon,France,,11.0,,12.0,,12.0,,12.0,11.0,10.0,,,,12.0,,12.0,,,12.0,10.0,,,10.5,9.15,
st etienne,France,,51.0,,67.0,,51.0,,76.0,41.0,41.0,,,,51.0,,51.0,,,51.0,41.0,,,3.94,1.05,
monaco,France,,34.0,,41.0,,67.0,,81.0,51.0,41.0,,,,34.0,,26.0,,,34.0,41.0,,,7.08,46.0,
bordeaux,France,,101.0,,101.0,,101.0,,101.0,101.0,101.0,,,,151.0,,151.0,,,151.0,101.0,,,14.3,54.0,
lille,France,,,,,,151.0,,251.0,151.0,,,,,151.0,,101.0,,,151.0,,,,4.8,4.78,
lorient,France,,,,,,,1001.0,1001.0,,,,,,1001.0,,,,,1001.0,,,,4.04,1.36,
montpellier,France,,,,,,,1001.0,501.0,,,,,,1001.0,,,,,1001.0,,,,4.04,1.38,
nice,France,,,,,,,1001.0,1001.0,,,,,,1001.0,,,,,1001.0,,,,4.04,1.44,
nantes,France,,,,,,,1001.0,501.0,,,,,,751.0,,,,,751.0,,,,4.61,7.79,
bastia,France,,,,,,,1501.0,1001.0,,,,,,1501.0,,,,,1501.0,,,,4.04,1.39,
caen,France,,,,,,,1501.0,1001.0,,,,,,1501.0,,,,,1501.0,,,,4.04,1.47,
metz,France,,,,,,,1001.0,1001.0,,,,,,1501.0,,,,,1501.0,,,,4.04,1.45,
toulouse,France,,,,,,,1501.0,1001.0,,,,,,1001.0,,,,,1001.0,,,,4.04,1.42,
guingamp,France,,,,,,,2001.0,1001.0,,,,,,1501.0,,,,,1501.0,,,,4.04,1.43,
reims,France,,,,,,,2001.0,1001.0,,,,,,1001.0,,,,,1001.0,,,,4.89,5.66,
rennes,France,,,,,,,2501.0,376.0,,,,,,1001.0,,,,,1001.0,,,,4.04,1.41,
evian,France,,,,,,,10001.0,1001.0,,,,,,2501.0,,,,,2501.0,,,,4.04,1.39,
lens,France,,,,,,,10001.0,1001.0,,,,,,2501.0,,,,,2501.0,,,,4.04,1.46,
juventus,Italy,,1.29,,1.4,,1.4,,1.4,1.4,1.42,,,,1.4,,1.4,,,1.4,1.42,,1.42,1.45,1.02,
roma,Italy,,3.5,,3.2,,2.75,,3.0,2.88,3.1,,,,3.0,,3.0,,,3.0,3.1,,3.1,2.95,1.97,
napoli,Italy,,29.0,,26.0,,34.0,,34.0,26.0,25.0,,,,29.0,,26.0,,,29.0,25.0,,25.0,19.0,1.97,
fiorentina,Italy,,81.0,,81.0,,101.0,,81.0,81.0,101.0,,,,81.0,,67.0,,,81.0,101.0,,101.0,133.0,,
ac milan,Italy,,126.0,,81.0,,101.0,,81.0,81.0,101.0,,,,81.0,,67.0,,,81.0,101.0,,101.0,57.0,,
inter,Italy,,126.0,,101.0,,151.0,,101.0,101.0,,,,,101.0,,81.0,,,101.0,,,,40.0,1.97,
lazio,Italy,,67.0,,81.0,,151.0,,81.0,81.0,151.0,,,,81.0,,67.0,,,81.0,151.0,,151.0,200.0,1.97,
udinese,Italy,,,,,,301.0,301.0,301.0,301.0,,,,,351.0,,251.0,,,351.0,,,,105.0,,
sampdoria,Italy,,,,251.0,,251.0,751.0,251.0,251.0,201.0,,,,251.0,,251.0,,,251.0,201.0,,201.0,95.0,,
torino,Italy,,,,,,,501.0,1001.0,,,,,,751.0,,751.0,,,751.0,,,,95.0,,
verona,Italy,,,,,,,1001.0,1001.0,,,,,,751.0,,1251.0,,,751.0,,,,475.0,,
atalanta,Italy,,,,,,,1501.0,1001.0,,,,,1001.0,1501.0,,1001.0,,,1501.0,,,,95.0,,
palermo,Italy,,,,,,,1501.0,1001.0,,,,,1001.0,1001.0,,1501.0,,,1001.0,,,,95.0,,
parma,Italy,,,,,,,1001.0,1001.0,,,,,501.0,1501.0,,1501.0,,,1501.0,,,,95.0,,
genoa,Italy,,,,,,501.0,1501.0,301.0,,201.0,,,,501.0,,751.0,,,501.0,201.0,,201.0,162.0,,
cagliari,Italy,,,,,,,2001.0,1001.0,,,,,1001.0,2001.0,,2001.0,,,2001.0,,,,27.0,,
empoli,Italy,,,,,,,2001.0,1001.0,,,,,1001.0,2001.0,,2001.0,,,2001.0,,,,95.0,,
cesena,Italy,,,,,,,2501.0,1001.0,,,,,1001.0,2501.0,,2501.0,,,2501.0,,,,95.0,,
chievo,Italy,,,,,,,2501.0,1001.0,,,,,1001.0,2501.0,,2501.0,,,2501.0,,,,95.0,,
sassuolo,Italy,,,,,,,2501.0,1001.0,,,,,1001.0,1501.0,,1501.0,,,1501.0,,,,209.0,,
celtic,Scotland,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,1.02,,1.02,1.02,,1.02,1.02,,,1.05,1.04,
aberdeen,Scotland,21.0,26.0,21.0,19.0,21.0,23.0,17.0,19.0,26.0,26.0,19.0,21.0,17.0,19.0,,21.0,19.0,,19.0,26.0,,,29.0,18.9,
dundee utd,Scotland,34.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,34.0,34.0,34.0,,34.0,41.0,,34.0,41.0,,,29.0,25.0,
inverness,Scotland,51.0,51.0,67.0,67.0,67.0,81.0,81.0,101.0,67.0,67.0,101.0,81.0,67.0,67.0,,51.0,67.0,,67.0,67.0,,,62.0,72.0,
hamilton,Scotland,81.0,81.0,81.0,67.0,81.0,101.0,51.0,151.0,67.0,101.0,81.0,67.0,81.0,67.0,,81.0,81.0,,67.0,101.0,,101.0,30.0,52.0,
st johnstone,Scotland,501.0,501.0,251.0,301.0,251.0,1001.0,,301.0,501.0,501.0,251.0,101.0,301.0,501.0,,501.0,301.0,,501.0,501.0,,,48.0,188.0,
kilmarnock,Scotland,1501.0,751.0,301.0,751.0,301.0,1001.0,,301.0,501.0,301.0,1001.0,751.0,751.0,751.0,,751.0,751.0,,751.0,301.0,,,190.0,180.0,
dundee,Scotland,1501.0,751.0,501.0,1001.0,501.0,2001.0,,1001.0,751.0,751.0,1251.0,1001.0,751.0,751.0,,1001.0,,,751.0,751.0,,,285.0,247.0,
partick,Scotland,3001.0,,751.0,1001.0,751.0,3001.0,,1001.0,751.0,751.0,1001.0,1001.0,751.0,1001.0,,1001.0,,,1001.0,751.0,,,42.0,417.0,
