name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
ingolstadt,Germany,4501.0,,5001.0,,5001.0,,1501.0,501.0,,,2001.0,,,1001.0,,,1001.0,1001.0,,3001.0,,1001.0,,95.0,,
vfb stuttgart,Germany,4501.0,,,,,,1001.0,501.0,,,2001.0,,,1001.0,,,1001.0,1001.0,,5001.0,,1001.0,,95.0,,
werder bremen,Germany,4501.0,,,,,,1501.0,501.0,,,3501.0,,,1001.0,,,1001.0,1001.0,,5001.0,,1001.0,,105.0,,
barcelona,Spain,1.22,1.2,1.2,1.22,1.2,1.2,1.22,1.22,1.2,1.22,1.2,1.14,1.2,1.2,1.2,1.22,1.22,1.2,1.22,1.2,1.22,1.22,,1.22,,
real madrid,Spain,5.5,6.0,5.0,5.5,5.0,6.0,5.0,5.5,5.0,6.0,5.5,5.5,5.0,5.5,5.5,5.5,5.5,5.5,6.0,5.5,6.0,6.0,,6.13,5.75,
atletico madrid,Spain,13.0,11.0,13.0,13.0,13.0,10.0,11.0,10.0,13.0,12.0,13.0,21.0,11.0,13.0,11.0,13.0,12.0,13.0,12.0,13.0,12.0,10.0,,22.0,18.0,
celta vigo,Spain,751.0,,401.0,,401.0,501.0,501.0,251.0,401.0,751.0,501.0,501.0,,251.0,201.0,251.0,551.0,251.0,751.0,501.0,751.0,551.0,,143.0,344.0,
villarreal,Spain,1001.0,251.0,301.0,,301.0,751.0,501.0,501.0,401.0,751.0,501.0,1001.0,,251.0,151.0,501.0,651.0,251.0,751.0,,751.0,551.0,,665.0,650.0,
seville,Spain,501.0,,301.0,,301.0,401.0,201.0,326.0,751.0,1001.0,2001.0,1001.0,,251.0,501.0,301.0,501.0,251.0,1001.0,501.0,1001.0,251.0,,143.0,218.0,
athletic bilbao,Spain,2001.0,,1001.0,,1001.0,1001.0,,501.0,,1501.0,1001.0,251.0,,751.0,,1001.0,1001.0,751.0,1501.0,,1501.0,,,190.0,194.0,
deportivo la coruna,Spain,4501.0,,,,,,5001.0,501.0,,2501.0,1001.0,67.0,,2501.0,,,1001.0,2501.0,2501.0,,2501.0,,,143.0,153.0,
eibar,Spain,4501.0,,,,,,5001.0,501.0,,3001.0,5001.0,12.0,,2501.0,,,1001.0,2501.0,3001.0,,3001.0,,,143.0,153.0,
valencia,Spain,1001.0,,751.0,,751.0,751.0,501.0,501.0,1001.0,1501.0,5001.0,1001.0,,751.0,1001.0,751.0,851.0,751.0,1501.0,,1501.0,551.0,,409.0,451.0,
betis,Spain,4501.0,,,,,,5001.0,501.0,,3001.0,10001.0,11.0,,2501.0,,,1001.0,2501.0,3001.0,,3001.0,5501.0,,143.0,153.0,
espanyol,Spain,4501.0,,,,,,1001.0,501.0,,3001.0,10001.0,11.0,,1501.0,,,1001.0,1501.0,3001.0,,3001.0,1001.0,,143.0,153.0,
getafe,Spain,4501.0,,,,,,5001.0,501.0,,5001.0,10001.0,4.0,,2501.0,,,1001.0,2501.0,5001.0,,5001.0,,,143.0,917.0,
gijon,Spain,4501.0,,,,,,5001.0,501.0,,5001.0,10001.0,2.25,,2501.0,,,1001.0,2501.0,5001.0,,5001.0,,,143.0,917.0,
granada,Spain,4501.0,,,,,,5001.0,501.0,,5001.0,10001.0,2.1,,2501.0,,,1001.0,2501.0,5001.0,,5001.0,,,143.0,917.0,
levante,Spain,4501.0,,,,,,2501.0,501.0,,5001.0,10001.0,1.33,,2501.0,,,1001.0,2501.0,5001.0,,5001.0,,,143.0,917.0,
rayo vallecano,Spain,3001.0,,,,,,2501.0,501.0,,4001.0,10001.0,3.75,,2501.0,,,1001.0,2501.0,4001.0,,4001.0,,,143.0,153.0,
real sociedad,Spain,4001.0,,,,,,1001.0,501.0,,4001.0,10001.0,9.0,,2501.0,,,1001.0,2501.0,4001.0,,4001.0,,,143.0,330.0,
ud las palmas,Spain,4501.0,,,,,,5001.0,501.0,,5001.0,10001.0,1.67,,5001.0,,,1001.0,5001.0,5001.0,,5001.0,,,143.0,917.0,
malaga,Spain,4501.0,,,,,,501.0,501.0,,4001.0,10001.0,11.0,,1501.0,,,1001.0,1501.0,4001.0,,4001.0,551.0,,190.0,194.0,
arsenal,England,2.0,1.8,2.0,2.0,2.0,2.0,,1.91,2.0,2.0,1.83,2.0,2.1,,2.0,2.0,,,2.0,,2.0,2.05,,2.12,,
man city,England,2.88,2.88,2.88,2.8,2.88,2.75,,3.0,2.75,2.9,3.0,2.75,2.88,,2.87,2.88,,,2.9,,2.9,2.9,,2.9,,
leicester,England,13.0,11.0,10.0,12.0,10.0,10.0,,11.0,10.0,11.0,12.0,11.0,11.0,,10.0,11.0,,,11.0,,11.0,12.0,,11.9,,8.92
man utd,England,15.0,17.0,17.0,15.0,17.0,15.0,,17.0,17.0,17.0,19.0,17.0,15.0,,17.0,17.0,,,17.0,,17.0,16.0,,16.2,,
tottenham,England,17.0,23.0,17.0,17.0,17.0,17.0,,21.0,17.0,17.0,21.0,17.0,17.0,,17.0,17.0,,,17.0,,17.0,18.0,,19.0,,
liverpool,England,51.0,51.0,41.0,41.0,41.0,41.0,,41.0,34.0,41.0,51.0,41.0,34.0,,41.0,41.0,,,41.0,,41.0,49.0,,62.0,,
chelsea,England,81.0,201.0,81.0,81.0,81.0,101.0,,81.0,81.0,81.0,101.0,101.0,81.0,,51.0,81.0,,,81.0,,81.0,86.0,,105.0,,
crystal palace,England,501.0,151.0,501.0,401.0,501.0,501.0,,451.0,501.0,501.0,201.0,501.0,251.0,,251.0,401.0,,,501.0,,501.0,501.0,,390.0,,
everton,England,351.0,1001.0,251.0,301.0,251.0,501.0,,251.0,251.0,501.0,501.0,501.0,251.0,,501.0,301.0,,,501.0,,501.0,331.0,,608.0,,
watford,England,1251.0,2001.0,751.0,751.0,751.0,,,1001.0,1001.0,1001.0,501.0,751.0,,,751.0,,,,1001.0,,1001.0,1101.0,,941.0,,
bournemouth,England,2501.0,,1251.0,,1251.0,,,4001.0,3501.0,,3001.0,5001.0,,,,,,,,,,2501.0,,950.0,,
southampton,England,2501.0,5001.0,1251.0,,1251.0,1501.0,,1001.0,1001.0,2501.0,2001.0,1001.0,,,,,,,2501.0,,2501.0,2501.0,,950.0,,
stoke,England,1001.0,,1251.0,,1251.0,1001.0,,3001.0,2501.0,3001.0,5001.0,3001.0,,,,,,,3001.0,,3001.0,1001.0,,950.0,,
west brom,England,2501.0,,2501.0,,2501.0,,,3001.0,3501.0,,5001.0,5001.0,,,,,,,,,,2501.0,,950.0,,
west ham,England,1501.0,5001.0,751.0,1001.0,751.0,1501.0,,1001.0,1001.0,1501.0,1501.0,2001.0,,,,1001.0,,,1501.0,,1501.0,1501.0,,950.0,,
aston villa,England,4751.0,,5001.0,,5001.0,,,4001.0,10001.0,,10001.0,,,,,,,,,,,5001.0,,950.0,,
newcastle,England,3501.0,,1501.0,,1501.0,,,4001.0,4001.0,,10001.0,5001.0,,,,,,,,,,3501.0,,950.0,,
norwich,England,4501.0,,2501.0,,2501.0,,,5001.0,4001.0,,10001.0,5001.0,,,,,,,,,,4501.0,,950.0,,
sunderland,England,4751.0,,5001.0,,5001.0,,,4001.0,10001.0,,10001.0,,,,,,,,,,,5001.0,,950.0,,
swansea,England,3001.0,,2001.0,,2001.0,,,1501.0,3501.0,,10001.0,5001.0,,,,,,,,,,5001.0,,950.0,,
psg,France,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.01,1.0,1.0,,,1.0,,,,1.0,,,,
monaco,France,151.0,67.0,151.0,,151.0,41.0,41.0,126.0,101.0,76.0,,,67.0,126.0,67.0,,,126.0,76.0,,76.0,155.0,,95.0,,
lyon,France,401.0,101.0,251.0,,251.0,67.0,51.0,176.0,201.0,81.0,,,201.0,176.0,101.0,,,176.0,81.0,,81.0,410.0,,95.0,,
st etienne,France,501.0,501.0,401.0,,401.0,201.0,501.0,276.0,401.0,91.0,,,51.0,201.0,501.0,,,201.0,91.0,,91.0,550.0,,95.0,,
marseille,France,751.0,301.0,501.0,,501.0,201.0,251.0,501.0,301.0,251.0,,,251.0,251.0,251.0,,,251.0,251.0,,251.0,800.0,,95.0,,
angers,France,751.0,,,,,501.0,1001.0,501.0,501.0,1001.0,,,501.0,501.0,,,,501.0,1001.0,,1001.0,800.0,,95.0,,
caen,France,501.0,,751.0,,751.0,501.0,,501.0,501.0,1001.0,,,501.0,501.0,,,,501.0,1001.0,,1001.0,801.0,,95.0,,
nice,France,1001.0,,,,,501.0,501.0,501.0,751.0,251.0,,,501.0,251.0,,,,251.0,251.0,,251.0,1001.0,,95.0,,
rennes,France,1001.0,,,,,501.0,1001.0,426.0,1001.0,301.0,,,,251.0,,,,251.0,301.0,,301.0,1001.0,,95.0,,
bordeaux,France,1501.0,,,,,1001.0,501.0,501.0,501.0,1510.0,,,,1001.0,,,,1001.0,1510.0,,1510.0,551.0,,95.0,,
lille,France,1501.0,,,,,1001.0,501.0,501.0,1001.0,401.0,,,,501.0,,,,501.0,401.0,,401.0,1551.0,,95.0,,
lorient,France,1501.0,,,,,751.0,,501.0,,501.0,,,,2001.0,,,,2001.0,501.0,,501.0,1551.0,,95.0,,
nantes,France,2501.0,,,,,,,501.0,1001.0,1001.0,,,,751.0,,,,751.0,1001.0,,1001.0,2551.0,,95.0,,
reims,France,2501.0,,,,,,,751.0,,1501.0,,,,1501.0,,,,1501.0,1501.0,,1501.0,2551.0,,95.0,,
montpellier,France,3001.0,,,,,,,501.0,,2001.0,,,,3001.0,,,,3001.0,2001.0,,2001.0,3301.0,,95.0,,
gfco ajaccio,France,4501.0,,,,,,,1001.0,,2751.0,,,,4501.0,,,,4501.0,2751.0,,2751.0,,,95.0,,
guingamp,France,4001.0,,,,,,,501.0,,1051.0,,,,3001.0,,,,3001.0,1051.0,,1051.0,4501.0,,95.0,,
bastia,France,4501.0,,,,,,,501.0,,2001.0,,,,3001.0,,,,3001.0,2001.0,,2001.0,5001.0,,95.0,,
toulouse,France,4501.0,,,,,,,1001.0,,801.0,,,,3001.0,,,,3001.0,801.0,,801.0,5001.0,,95.0,,
troyes,France,4501.0,,,,,,,1001.0,,1601.0,,,,4501.0,,,,4501.0,1601.0,,1601.0,5001.0,,95.0,,
juventus,Italy,2.2,2.25,2.25,2.25,2.25,2.3,2.1,2.3,2.25,2.1,2.0,2.3,2.1,2.25,2.25,2.25,2.2,2.25,2.1,2.2,2.1,2.25,,2.25,,
napoli,Italy,2.5,2.38,2.25,2.38,2.25,2.38,2.25,2.38,2.38,2.5,2.38,2.2,2.38,2.4,2.37,2.5,2.45,2.4,2.5,2.25,2.5,2.5,,2.31,,
inter,Italy,8.0,7.0,7.5,7.0,7.5,7.5,7.0,7.0,7.0,6.5,7.0,8.0,7.0,8.0,6.5,8.0,7.25,8.0,6.5,6.5,6.5,8.5,,7.27,,
roma,Italy,13.0,10.0,12.0,12.0,12.0,11.0,13.0,11.0,11.0,10.0,12.0,13.0,11.0,13.0,10.0,13.0,13.3,13.0,10.0,15.0,10.0,13.5,,15.3,,
fiorentina,Italy,21.0,21.0,21.0,21.0,21.0,13.0,17.0,23.0,21.0,18.0,21.0,23.0,17.0,21.0,17.0,21.0,21.0,21.0,18.0,26.0,18.0,22.0,,21.0,,
sassuolo,Italy,751.0,,501.0,,501.0,,,501.0,501.0,751.0,751.0,,251.0,751.0,501.0,,651.0,751.0,751.0,,751.0,801.0,,95.0,,
lazio,Italy,501.0,,201.0,,201.0,251.0,,301.0,251.0,251.0,251.0,1001.0,,251.0,251.0,201.0,301.0,251.0,251.0,,251.0,501.0,,18.6,,
torino,Italy,1001.0,,1001.0,,1001.0,,,301.0,751.0,1001.0,1001.0,,,1001.0,501.0,,801.0,1001.0,1001.0,,1001.0,1001.0,,143.0,,
ac milan,Italy,101.0,126.0,101.0,101.0,101.0,151.0,67.0,126.0,101.0,201.0,101.0,151.0,101.0,101.0,151.0,101.0,135.0,101.0,201.0,151.0,201.0,1551.0,,95.0,,
genoa,Italy,2001.0,,,,,,,501.0,,2001.0,2001.0,,,1001.0,1001.0,,1001.0,1001.0,2001.0,,2001.0,2001.0,,95.0,,
atalanta,Italy,1001.0,,2501.0,,2501.0,,,301.0,,2001.0,1001.0,,,1001.0,751.0,,1001.0,1001.0,2001.0,,2001.0,1001.0,,209.0,,
palermo,Italy,2501.0,,,,,,,501.0,,3001.0,2501.0,,,2501.0,1001.0,,1001.0,2501.0,3001.0,,3001.0,3001.0,,95.0,,
sampdoria,Italy,2001.0,,1501.0,,1501.0,,,426.0,,3001.0,1501.0,,,2001.0,1001.0,,1001.0,2001.0,3001.0,,3001.0,3001.0,,171.0,,
chievo,Italy,4001.0,,2501.0,,2501.0,,,501.0,,3001.0,3001.0,,,4001.0,1001.0,,1001.0,4001.0,3001.0,,3001.0,3001.0,,95.0,,
bologna,Italy,4501.0,,,,,,,501.0,,3001.0,2501.0,,,3001.0,1501.0,,1001.0,3001.0,3001.0,,3001.0,3501.0,,95.0,,
empoli,Italy,4501.0,,1001.0,,1001.0,,,501.0,,3001.0,2001.0,,,4501.0,1001.0,,1001.0,4501.0,3001.0,,3001.0,3001.0,,95.0,,
udinese,Italy,4501.0,,2001.0,,2001.0,,,501.0,,2001.0,2001.0,,,2001.0,1001.0,,1001.0,2001.0,2001.0,,2001.0,2001.0,,95.0,,
frosinone,Italy,4501.0,,,,,,,501.0,,5001.0,5001.0,,,4501.0,5001.0,,1001.0,4501.0,5001.0,,5001.0,5501.0,,95.0,,
verona,Italy,4501.0,,,,,,,501.0,,5001.0,5001.0,,,4501.0,5001.0,,1001.0,4501.0,5001.0,,5001.0,5501.0,,95.0,,
carpi fc,Italy,4501.0,,,,,,,501.0,,5001.0,10001.0,,,4501.0,5001.0,,1001.0,4501.0,5001.0,,5001.0,5501.0,,95.0,,
celtic,Scotland,1.02,1.02,1.01,1.02,1.01,1.04,1.03,1.01,1.03,,1.02,1.02,1.02,1.02,1.06,1.02,,1.02,,1.02,,1.01,,1.1,1.05,
aberdeen,Scotland,21.0,21.0,17.0,17.0,17.0,12.0,11.0,19.0,13.0,,15.0,17.0,13.0,17.0,11.0,15.0,,17.0,,17.0,,23.0,,14.3,11.7,
hearts,Scotland,101.0,101.0,101.0,101.0,101.0,151.0,67.0,101.0,101.0,,101.0,81.0,81.0,67.0,101.0,101.0,,67.0,,81.0,,121.0,,40.0,36.0,
st johnstone,Scotland,401.0,,,,,301.0,,201.0,301.0,,351.0,251.0,,,,,,,,301.0,,451.0,,23.0,373.0,
ross county,Scotland,1501.0,,,,,501.0,,501.0,751.0,,1001.0,501.0,,,,,,,,,,1501.0,,143.0,194.0,
dundee,Scotland,1001.0,,,,,,,501.0,751.0,,2001.0,2001.0,,,,,,,,,,1201.0,,143.0,359.0,
inverness,Scotland,2001.0,,,,,,,501.0,1001.0,,1251.0,1001.0,,,,,,,,,,2201.0,,143.0,373.0,
hamilton,Scotland,2501.0,,,,,,,501.0,2501.0,,2001.0,501.0,,,,,,,,,,2701.0,,143.0,188.0,
motherwell,Scotland,4001.0,,,,,,,501.0,1501.0,,1751.0,2501.0,,,,,,,,,,4501.0,,143.0,194.0,
partick,Scotland,4001.0,,,,,,,501.0,4001.0,,2001.0,1001.0,,,,,,,,,,4501.0,,143.0,188.0,
dundee utd,Scotland,4501.0,,,,,,,501.0,5001.0,,5001.0,,,,,,,,,,,4501.0,,23.0,373.0,
kilmarnock,Scotland,4501.0,,,,,,,501.0,5001.0,,5001.0,5001.0,,,,,,,,,,4501.0,,143.0,194.0,
ajax,Holland,1.73,1.67,,1.67,,1.62,1.67,,1.62,,,,,,,1.67,,,,1.7,,1.67,,1.82,,
psv,Holland,2.38,2.62,,2.62,,2.5,2.5,,2.62,,,,,,,2.5,,,,2.4,,2.45,,2.04,,
feyenoord,Holland,9.0,8.0,,9.0,,7.5,9.0,,8.0,,,,,,,8.0,,,,9.0,,9.5,,5.94,,
vitesse,Holland,101.0,,,,,51.0,67.0,,101.0,,,,,,,,,,,67.0,,101.0,,38.0,,
zwolle,Holland,251.0,,,,,81.0,67.0,,151.0,,,,,,,,,,,201.0,,251.0,,190.0,,
heracles,Holland,251.0,,,,,201.0,101.0,,201.0,,,,,,,,,,,151.0,,251.0,,238.0,,
utrecht,Holland,351.0,,,,,,,,251.0,,,,,,,,,,,301.0,,451.0,,86.0,,
groningen,Holland,501.0,,,,,,,,251.0,,,,,,,,,,,401.0,,501.0,,190.0,,
nec nijmegen,Holland,501.0,,,,,,,,,,,,,,,,,,,,,501.0,,238.0,,
az alkmaar,Holland,1001.0,,,,,251.0,,,501.0,,,,,,,,,,,,,1001.0,,86.0,,
heerenveen,Holland,1501.0,,,,,751.0,,,,,,,,,,,,,,,,,,190.0,,
den haag,Holland,1501.0,,,,,,,,,,,,,,,,,,,,,,,238.0,,
twente,Holland,2001.0,,,,,301.0,,,,,,,,,,,,,,,,,,190.0,,
sbv excelsior,Holland,2001.0,,,,,,,,,,,,,,,,,,,,,,,238.0,,
willem ii,Holland,2501.0,,,,,,,,,,,,,,,,,,,,,,,238.0,,
cambuur,Holland,4001.0,,,,,,,,,,,,,,,,,,,,,,,238.0,,
roda,Holland,4001.0,,,,,,,,,,,,,,,,,,,,,,,238.0,,
de graafschap,Holland,4501.0,,,,,,,,,,,,,,,,,,,,,,,238.0,,
porto,Portugal,,1.91,,1.73,,,1.8,,,,,,,,,,,,,,,1.77,,,,
sporting lisbon,Portugal,,3.0,,3.25,,,3.25,,,,,,,,,,,,,,,3.3,,,,
benfica,Portugal,,4.0,,4.5,,,4.0,,,,,,,,,,,,,,,4.0,,,,
braga,Portugal,,,,,,,51.0,,,,,,,,,,,,,,,,,,,
fenerbahce,Turkey,,1.73,,,,,1.73,,,,,,,,,,,,,,,,,1.76,,
besiktas,Turkey,,2.25,,,,,2.2,,,,,,,,,,,,,,,,,1.67,,
galatasaray,Turkey,,13.0,,,,,11.0,,,,,,,,,,,,,,,,,2.9,,
akhisar,Turkey,,,,,,,,,,,,,,,,,,,,,,,,9.55,,
antalyaspor,Turkey,,,,,,,,,,,,,,,,,,,,,,,,9.55,,
bursaspor,Turkey,,,,,,,,,,,,,,,,,,,,,,,,9.55,,
eskisehirspor,Turkey,,,,,,,,,,,,,,,,,,,,,,,,9.55,,
gaziantepspor,Turkey,,,,,,,,,,,,,,,,,,,,,,,,9.55,,
genclerbirligi,Turkey,,,,,,,,,,,,,,,,,,,,,,,,9.55,,
istanbul bb,Turkey,,,,,,,,,,,,,,,,,,,,,,,,9.55,,
kasimpasa,Turkey,,,,,,,,,,,,,,,,,,,,,,,,9.55,,
kayserispor,Turkey,,,,,,,,,,,,,,,,,,,,,,,,9.55,,
konyaspor,Turkey,,,,,,,,,,,,,,,,,,,,,,,,9.55,,
mersin i y,Turkey,,,,,,,,,,,,,,,,,,,,,,,,9.55,,
osmanlispor,Turkey,,,,,,,,,,,,,,,,,,,,,,,,9.55,,
rizespor,Turkey,,,,,,,,,,,,,,,,,,,,,,,,9.55,,
sivasspor,Turkey,,,,,,,,,,,,,,,,,,,,,,,,9.55,,
trabzonspor,Turkey,,,,,,,,,,,,,,,,,,,,,,,,9.55,,
