name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.05,1.0,1.02,1.02,1.0125000000000002,1.02
bor dortmund,Germany,34.0,15.0,22.800000000000001,21.0,21.0,26.0
wolfsburg,Germany,171.0,21.0,75.818181818181813,51.0,51.0,99.5
schalke 04,Germany,201.0,51.0,93.954545454545453,81.0,77.25,96.75
bayer leverkusen,Germany,251.0,21.0,93.86363636363636,67.0,43.5,94.75
bor monchengladbach,Germany,1001.0,22.0,360.77777777777777,226.0,151.0,482.25
fc koln,Germany,1501.0,95.0,681.22222222222217,626.0,501.0,801.0
mainz 05,Germany,1501.0,95.0,664.55555555555554,501.0,501.0,863.5
hamburg,Germany,2001.0,22.0,914.66666666666663,751.0,501.0,1001.0
hoffenheim,Germany,2001.0,22.0,895.22222222222217,751.0,444.75,1001.0
eintracht frankfurt,Germany,2001.0,95.0,867.33333333333337,501.0,501.0,1001.0
werder bremen,Germany,3001.0,22.0,1157.7222222222222,876.0,501.0,1438.5
augsburg,Germany,4001.0,95.0,1311.7777777777778,876.0,563.5,1001.0
hertha berlin,Germany,4501.0,22.0,868.83333333333337,501.0,501.0,901.0
vfb stuttgart,Germany,4501.0,22.0,1329.9444444444443,1001.0,501.0,1501.0
ingolstadt,Germany,4501.0,90.0,1261.5,1101.0,751.0,1501.0
hannover,Germany,7001.0,22.0,2016.0555555555557,1001.0,751.0,1876.0
darmstadt,Germany,7001.0,90.0,2894.8333333333335,2251.0,1251.0,4001.0
barcelona,Spain,1.97,1.8,1.8595652173913044,1.8300000000000001,1.8300000000000001,1.885
real madrid,Spain,2.14,2.0,2.0582608695652174,2.0499999999999998,2.0,2.1000000000000001
atletico madrid,Spain,19.0,13.0,16.765217391304351,17.0,16.0,18.0
villarreal,Spain,201.0,51.0,172.13043478260869,201.0,151.0,201.0
valencia,Spain,256.0,151.0,217.65217391304347,251.0,201.0,251.0
celta vigo,Spain,501.0,151.0,346.95454545454544,326.0,213.5,501.0
seville,Spain,501.0,151.0,298.47826086956519,251.0,201.0,401.0
athletic bilbao,Spain,1001.0,32.0,781.57894736842104,751.0,751.0,1001.0
espanyol,Spain,2501.0,95.0,1216.4736842105262,1001.0,1001.0,1501.0
