name,country,max,min,mean,median,twentyfive,seventyfive
Bayern Munich,Germany,1.07,1.01,1.0569999999999999,1.0600000000000001,1.0600000000000001,1.0600000000000001
Bor Dortmund,Germany,20.0,8.0,10.775,9.0,9.0,10.25
Bayer Leverkusen,Germany,52.0,21.0,30.300000000000001,29.0,26.0,30.0
Schalke 04,Germany,401.0,150.0,202.94736842105263,151.0,151.0,226.0
Bor Monchengladbach,Germany,501.0,101.0,225.15789473684211,201.0,151.0,226.0
Hamburg,Germany,501.0,340.0,433.60000000000002,451.0,401.0,475.0
Hertha Berlin,Germany,523.0,365.0,471.0,498.0,462.5,506.5
Mainz 05,Germany,950.0,501.0,743.25,761.0,586.5,917.75
VfB Stuttgart,Germany,1001.0,255.0,491.60000000000002,361.0,340.0,501.0
VfL Wolfsburg,Germany,1001.0,251.0,434.38461538461536,380.0,300.0,501.0
Hannover 96,Germany,1001.0,285.0,606.0,569.0,354.75,820.25
Werder Bremen,Germany,1001.0,275.0,623.75,609.5,341.75,891.5
Augsburg,Germany,1001.0,615.0,868.25,928.5,834.0,962.75
Eintracht Frankfurt,Germany,1001.0,605.0,862.0,921.0,820.25,962.75
Hoffenheim,Germany,1001.0,615.0,868.25,928.5,834.0,962.75
Freiburg,Germany,2001.0,610.0,1115.75,926.0,829.0,1212.75
Nurnberg,Germany,2501.0,615.0,1243.25,928.5,834.0,1337.75
Braunschweig,Germany,5001.0,615.0,1868.25,928.5,834.0,1962.75
Barcelona,Spain,1.76,1.5,1.6063157894736841,1.6000000000000001,1.5700000000000001,1.6200000000000001
Real Madrid,Spain,3.25,2.68,2.9284210526315788,3.0,2.8399999999999999,3.0
Atletico Madrid,Spain,10.0,7.0,8.060526315789474,8.0,8.0,8.0
Real Sociedad,Spain,1001.0,401.0,669.0,565.0,500.0,858.0
Athl Bilbao,Spain,1001.0,300.0,611.85714285714289,565.0,350.5,858.0
Villarreal,Spain,1001.0,300.0,647.0,665.5,366.25,904.0
Valencia,Spain,2001.0,426.0,958.28571428571433,950.0,665.5,1000.0
Sevilla,Spain,3001.0,326.0,1014.7142857142857,750.0,657.5,855.5
Getafe,Spain,3001.0,565.0,1469.0,1001.0,858.0,2000.0
Levante,Spain,7501.0,565.0,2826.1428571428573,2001.0,858.0,4000.0
Almeria,Spain,10001.0,565.0,3713.6666666666665,2975.0,812.0,5000.0
Betis,Spain,10001.0,565.0,3326.1428571428573,1001.0,858.0,5000.0
Celta Vigo,Spain,10001.0,565.0,3111.8571428571427,1501.0,858.0,4000.0
Elche,Spain,10001.0,565.0,3611.8571428571427,4000.0,858.0,4500.5
Espanyol,Spain,10001.0,565.0,3040.4285714285716,1001.0,858.0,4000.0
Granada,Spain,10001.0,565.0,3326.1428571428573,3001.0,858.0,4000.0
Malaga,Spain,10001.0,565.0,3040.4285714285716,1001.0,858.0,4000.0
