name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
vfb stuttgart,Germany,,,751.0,751.0,751.0,301.0,1001.0,501.0,,,,501.0,751.0,751.0,501.0,751.0,951.0,751.0,,501.0,,1001.0,,18.6,,
mainz 05,Germany,,,401.0,501.0,401.0,401.0,751.0,501.0,,,,1001.0,501.0,501.0,301.0,401.0,501.0,501.0,,501.0,,751.0,,29.0,,
hannover,Germany,,,1251.0,751.0,1251.0,501.0,751.0,501.0,,,,1001.0,1001.0,751.0,751.0,751.0,1001.0,751.0,,1001.0,,1001.0,,18.6,,
werder bremen,Germany,,,251.0,401.0,251.0,301.0,1501.0,501.0,,,,1001.0,501.0,501.0,501.0,501.0,451.0,501.0,,501.0,,751.0,,18.6,,
augsburg,Germany,,,501.0,751.0,501.0,501.0,1001.0,501.0,,,,1001.0,751.0,751.0,501.0,501.0,901.0,751.0,,501.0,,1501.0,,29.0,,
hoffenheim,Germany,,,401.0,301.0,401.0,251.0,1001.0,301.0,,,,1001.0,501.0,751.0,751.0,301.0,451.0,751.0,,501.0,,2001.0,,26.0,,
ingolstadt,Germany,,,1001.0,1001.0,1001.0,751.0,1501.0,501.0,,,,1001.0,1001.0,1501.0,2001.0,1001.0,951.0,1501.0,,1001.0,,1001.0,,26.0,,
darmstadt,Germany,,,2001.0,1501.0,2001.0,1001.0,5001.0,501.0,,,,2501.0,2501.0,2501.0,2501.0,2501.0,1001.0,2501.0,,1001.0,,2501.0,,26.0,,
barcelona,Spain,1.62,1.53,1.57,1.57,1.57,1.57,1.62,1.53,1.53,1.62,,1.57,1.62,1.53,1.53,1.57,1.53,1.53,1.62,1.6,1.62,1.53,,1.59,1.41,
real madrid,Spain,2.5,2.75,2.5,2.62,2.5,2.62,2.25,2.62,2.62,2.6,,2.75,2.38,2.5,2.75,2.63,2.45,2.5,2.6,2.5,2.6,2.75,,2.77,2.9,
atletico madrid,Spain,17.0,21.0,19.0,21.0,19.0,19.0,21.0,21.0,21.0,18.0,,13.0,17.0,21.0,17.0,19.0,17.5,21.0,18.0,17.0,18.0,21.0,,26.0,18.9,
valencia,Spain,101.0,101.0,81.0,101.0,81.0,81.0,51.0,51.0,81.0,101.0,,101.0,101.0,101.0,101.0,81.0,86.0,101.0,101.0,101.0,101.0,91.0,,114.0,116.0,
seville,Spain,151.0,251.0,81.0,151.0,81.0,126.0,51.0,67.0,101.0,151.0,,101.0,126.0,126.0,151.0,151.0,125.0,126.0,151.0,126.0,151.0,131.0,,95.0,116.0,
villarreal,Spain,251.0,501.0,251.0,151.0,251.0,151.0,251.0,251.0,101.0,251.0,,251.0,251.0,251.0,201.0,251.0,221.0,251.0,251.0,251.0,251.0,251.0,,190.0,218.0,
celta vigo,Spain,501.0,,251.0,501.0,251.0,201.0,501.0,501.0,501.0,1001.0,,501.0,751.0,751.0,751.0,501.0,601.0,751.0,1001.0,401.0,1001.0,,,190.0,247.0,
athletic bilbao,Spain,1001.0,,1001.0,401.0,1001.0,201.0,251.0,301.0,501.0,1001.0,,501.0,751.0,501.0,251.0,401.0,651.0,501.0,1001.0,751.0,1001.0,1001.0,,380.0,330.0,
espanyol,Spain,1001.0,,1001.0,1001.0,1001.0,751.0,1001.0,501.0,1001.0,1501.0,,1001.0,1501.0,1001.0,1001.0,1001.0,1001.0,1001.0,1501.0,1001.0,1501.0,1001.0,,95.0,674.0,
malaga,Spain,1001.0,,1001.0,1001.0,1001.0,501.0,501.0,501.0,751.0,1501.0,,1001.0,1501.0,751.0,1001.0,1001.0,1000.0,751.0,1501.0,1001.0,1501.0,1001.0,,95.0,674.0,
real sociedad,Spain,1001.0,,1001.0,1001.0,1001.0,501.0,1001.0,501.0,751.0,1501.0,,1001.0,1001.0,1001.0,751.0,1001.0,951.0,1001.0,1501.0,1001.0,1501.0,,,143.0,674.0,
rayo vallecano,Spain,1001.0,,2501.0,2001.0,2501.0,1501.0,2501.0,501.0,2001.0,2501.0,,1001.0,2501.0,2501.0,3001.0,2001.0,1001.0,2501.0,2501.0,1001.0,2501.0,,,95.0,674.0,
betis,Spain,4501.0,,2501.0,2001.0,2501.0,1001.0,5001.0,501.0,2501.0,2501.0,,1001.0,5001.0,2501.0,1001.0,2501.0,1001.0,2501.0,2501.0,3001.0,2501.0,,,95.0,674.0,
deportivo la coruna,Spain,4501.0,,2001.0,2501.0,2001.0,1001.0,5001.0,501.0,2501.0,4001.0,,2001.0,5001.0,2501.0,1501.0,2001.0,1001.0,2501.0,4001.0,2001.0,4001.0,,,95.0,674.0,
eibar,Spain,4501.0,,2501.0,2501.0,2501.0,5001.0,5001.0,501.0,5001.0,4001.0,,5001.0,5001.0,5001.0,5001.0,2501.0,1001.0,5001.0,4001.0,4001.0,4001.0,,,95.0,674.0,
getafe,Spain,4501.0,,5001.0,5001.0,5001.0,2001.0,5001.0,501.0,3001.0,5001.0,,2001.0,5001.0,5001.0,5001.0,5001.0,1001.0,5001.0,5001.0,5001.0,5001.0,,,95.0,674.0,
gijon,Spain,4501.0,,2501.0,5001.0,2501.0,2501.0,5001.0,501.0,2501.0,5001.0,,2001.0,5001.0,5001.0,5001.0,2501.0,1001.0,5001.0,5001.0,5001.0,5001.0,,,95.0,674.0,
granada,Spain,4501.0,,2501.0,2501.0,2501.0,2001.0,5001.0,501.0,2501.0,5001.0,,2001.0,5001.0,5001.0,5001.0,2501.0,1001.0,5001.0,5001.0,5001.0,5001.0,,,95.0,674.0,
levante,Spain,4501.0,,5001.0,5001.0,5001.0,2001.0,2501.0,501.0,5001.0,5001.0,,5001.0,5001.0,5001.0,5001.0,5001.0,1001.0,5001.0,5001.0,5001.0,5001.0,,,95.0,674.0,
ud las palmas,Spain,4501.0,,5001.0,5001.0,5001.0,5001.0,5001.0,501.0,5001.0,5001.0,,2001.0,5001.0,5001.0,1001.0,5001.0,1001.0,5001.0,5001.0,5001.0,5001.0,,,95.0,674.0,
man city,England,1.4,1.36,,1.36,1.36,1.33,1.29,1.36,1.36,1.33,,1.36,1.36,1.36,1.4,1.36,1.35,1.36,1.33,1.36,1.33,1.36,,1.45,,1.47
arsenal,England,6.0,6.0,,5.5,6.0,6.0,5.5,5.5,5.5,6.0,,6.5,6.0,6.0,5.5,6.0,5.75,6.0,6.0,6.0,6.0,6.25,,5.66,,5.85
man utd,England,11.0,13.0,,13.0,11.0,13.0,10.0,13.0,11.0,11.0,,12.0,11.0,12.0,11.0,10.0,11.3,12.0,11.0,11.0,11.0,11.0,,11.9,,12.4
chelsea,England,13.0,15.0,,12.0,12.0,13.0,11.0,15.0,13.0,13.0,,12.0,13.0,15.0,13.0,15.0,13.3,15.0,13.0,15.0,13.0,15.0,,15.3,,15.9
liverpool,England,81.0,101.0,,101.0,81.0,101.0,76.0,101.0,101.0,101.0,,51.0,51.0,101.0,51.0,81.0,86.0,101.0,101.0,81.0,101.0,81.0,,86.0,,90.0
tottenham,England,401.0,201.0,,301.0,251.0,301.0,401.0,501.0,251.0,401.0,,301.0,351.0,251.0,501.0,251.0,351.0,251.0,401.0,351.0,401.0,401.0,,399.0,,298.0
everton,England,751.0,251.0,,501.0,351.0,501.0,501.0,501.0,501.0,501.0,,301.0,501.0,501.0,501.0,501.0,451.0,501.0,501.0,501.0,501.0,3.2,,599.0,,496.0
southampton,England,1001.0,1001.0,,1001.0,501.0,751.0,1001.0,751.0,751.0,1501.0,,1501.0,501.0,751.0,1001.0,1001.0,951.0,751.0,1501.0,1001.0,1501.0,7.0,,950.0,,990.0
swansea,England,1001.0,2001.0,,1501.0,1001.0,751.0,1001.0,751.0,751.0,1001.0,,1501.0,1001.0,1501.0,1001.0,1001.0,1000.0,1501.0,1001.0,1001.0,1001.0,4.5,,912.0,,990.0
crystal palace,England,1001.0,2001.0,,1001.0,501.0,751.0,1001.0,751.0,801.0,1501.0,,1501.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,1501.0,1001.0,1501.0,6.5,,950.0,,990.0
leicester,England,1501.0,2501.0,,1501.0,1501.0,751.0,1001.0,1501.0,1501.0,1501.0,,2001.0,1501.0,1501.0,1001.0,1501.0,1001.0,1501.0,1501.0,1501.0,1501.0,23.0,,912.0,,990.0
west ham,England,1501.0,2501.0,,1501.0,1001.0,1001.0,1001.0,1251.0,2001.0,1501.0,,2501.0,1001.0,2501.0,2501.0,1501.0,1001.0,2501.0,1501.0,1501.0,1501.0,15.0,,950.0,,990.0
newcastle,England,3001.0,5001.0,,3001.0,2001.0,1501.0,1001.0,1501.0,3001.0,3001.0,,4001.0,3001.0,3001.0,2501.0,2501.0,1001.0,3001.0,3001.0,3001.0,3001.0,51.0,,950.0,,990.0
stoke,England,1501.0,5001.0,,2501.0,1501.0,1001.0,1001.0,1501.0,2001.0,3001.0,,2501.0,3001.0,2501.0,1501.0,2501.0,1001.0,2501.0,3001.0,1501.0,3001.0,19.0,,950.0,,990.0
aston villa,England,2001.0,5001.0,,3001.0,2001.0,2001.0,1001.0,2001.0,6001.0,5001.0,,5001.0,5001.0,5001.0,2501.0,5001.0,1001.0,5001.0,5001.0,2001.0,5001.0,86.0,,950.0,,990.0
bournemouth,England,4501.0,5001.0,,3001.0,2501.0,5001.0,1001.0,2001.0,3001.0,7501.0,,5001.0,2001.0,5001.0,2501.0,5001.0,1001.0,5001.0,7501.0,4001.0,7501.0,56.0,,950.0,,990.0
west brom,England,1501.0,5001.0,,3001.0,2001.0,2001.0,1001.0,2001.0,3001.0,7501.0,,4001.0,2001.0,3001.0,2501.0,2001.0,1001.0,3001.0,7501.0,1501.0,7501.0,36.0,,950.0,,990.0
norwich,England,4501.0,5001.0,,5001.0,4001.0,5001.0,1001.0,5001.0,5001.0,8001.0,,5001.0,1001.0,4001.0,2501.0,5001.0,1001.0,4001.0,8001.0,4501.0,8001.0,111.0,,950.0,,990.0
sunderland,England,4501.0,5001.0,,5001.0,5001.0,5001.0,1001.0,4001.0,8001.0,8001.0,,7501.0,3001.0,7501.0,2501.0,5001.0,1001.0,7501.0,8001.0,4501.0,8001.0,251.0,,950.0,,990.0
watford,England,4501.0,5001.0,,5001.0,5001.0,5001.0,1001.0,5001.0,6001.0,8001.0,,5001.0,5001.0,5001.0,2501.0,5001.0,1001.0,5001.0,8001.0,5001.0,8001.0,156.0,,950.0,,496.0
psg,France,1.07,,,,,1.06,1.04,1.07,,1.03,,1.06,1.05,,1.04,1.05,1.05,,1.03,1.06,1.03,1.03,,1.07,,
monaco,France,17.0,,,,,17.0,15.0,18.0,,18.0,,15.0,17.0,,15.0,17.0,16.0,,18.0,17.0,18.0,18.0,,9.55,,
lyon,France,21.0,,,,,15.0,15.0,18.0,,18.0,,17.0,21.0,,17.0,17.0,17.0,,18.0,17.0,18.0,17.5,,14.8,,
marseille,France,67.0,,,,,51.0,41.0,51.0,,71.0,,51.0,34.0,,34.0,51.0,54.0,,71.0,41.0,71.0,71.0,,28.0,,
st etienne,France,101.0,,,,,101.0,67.0,61.0,,101.0,,101.0,51.0,,81.0,81.0,84.0,,101.0,61.0,101.0,101.0,,62.0,,
lille,France,201.0,,,,,201.0,501.0,176.0,,501.0,,201.0,251.0,,251.0,251.0,251.0,,501.0,251.0,501.0,501.0,,95.0,,
rennes,France,401.0,,,,,301.0,751.0,176.0,,301.0,,251.0,501.0,,301.0,301.0,351.0,,301.0,501.0,301.0,301.0,,95.0,,
caen,France,1001.0,,,,,1001.0,1001.0,501.0,,1001.0,,751.0,1001.0,,751.0,751.0,751.0,,1001.0,1001.0,1001.0,1001.0,,95.0,,
montpellier,France,501.0,,,,,251.0,751.0,501.0,,1000.0,,251.0,251.0,,501.0,501.0,551.0,,1000.0,251.0,1000.0,1001.0,,95.0,,
nantes,France,501.0,,,,,501.0,751.0,501.0,,1001.0,,501.0,501.0,,501.0,501.0,601.0,,1001.0,501.0,1001.0,1001.0,,95.0,,
nice,France,751.0,,,,,501.0,1001.0,501.0,,801.0,,501.0,501.0,,301.0,501.0,601.0,,801.0,501.0,801.0,751.0,,95.0,,
toulouse,France,751.0,,,,,751.0,1001.0,501.0,,801.0,,501.0,751.0,,501.0,751.0,651.0,,801.0,751.0,801.0,751.0,,95.0,,
guingamp,France,1001.0,,,,,751.0,1001.0,501.0,,1051.0,,401.0,1001.0,,751.0,751.0,851.0,,1051.0,1001.0,1051.0,1001.0,,95.0,,
lorient,France,1501.0,,,,,501.0,751.0,501.0,,501.0,,501.0,751.0,,501.0,501.0,601.0,,501.0,501.0,501.0,501.0,,95.0,,
reims,France,501.0,,,,,751.0,1001.0,751.0,,1501.0,,1001.0,1501.0,,1001.0,751.0,951.0,,1501.0,1001.0,1501.0,1501.0,,95.0,,
bordeaux,France,101.0,,,,,126.0,126.0,176.0,,1510.0,,251.0,101.0,,101.0,151.0,301.0,,1510.0,126.0,1510.0,1501.0,,81.0,,
bastia,France,1001.0,,,,,751.0,1001.0,501.0,,2001.0,,501.0,1501.0,,1001.0,751.0,1000.0,,2001.0,751.0,2001.0,1001.0,,95.0,,
angers,France,1001.0,,,,,1001.0,2001.0,1001.0,,1301.0,,1501.0,2001.0,,2001.0,1001.0,1001.0,,1301.0,1001.0,1301.0,,,95.0,,
troyes,France,2001.0,,,,,1001.0,1501.0,751.0,,1601.0,,1501.0,1501.0,,1501.0,1001.0,1001.0,,1601.0,1001.0,1601.0,1501.0,,95.0,,
gfco ajaccio,France,2501.0,,,,,1501.0,2001.0,1001.0,,2751.0,,1501.0,2001.0,,1001.0,1501.0,1001.0,,2751.0,1001.0,2751.0,,,95.0,,
juventus,Italy,2.63,2.2,2.25,2.2,2.25,2.1,2.5,2.3,2.25,2.3,,2.25,2.25,,2.62,2.25,2.35,,2.3,2.25,2.3,2.25,,2.6,,
roma,Italy,2.88,3.0,3.0,3.0,3.0,3.0,2.75,3.0,3.0,3.0,,3.0,2.88,,2.5,2.75,2.95,,3.0,3.0,3.0,2.9,,2.81,,
inter,Italy,5.5,6.0,6.0,6.0,6.0,5.5,5.0,6.0,5.5,5.5,,5.5,5.0,,5.0,5.5,5.5,,5.5,5.5,5.5,5.5,,5.37,,
napoli,Italy,15.0,13.0,15.0,15.0,15.0,13.0,13.0,14.0,13.0,16.0,,13.0,15.0,,17.0,16.0,15.5,,16.0,17.0,16.0,17.0,,16.7,,
lazio,Italy,21.0,23.0,21.0,21.0,21.0,23.0,17.0,21.0,21.0,21.0,,21.0,21.0,,26.0,21.0,23.0,,21.0,21.0,21.0,22.0,,26.0,,
ac milan,Italy,26.0,19.0,26.0,26.0,26.0,23.0,15.0,18.0,26.0,31.0,,17.0,29.0,,34.0,21.0,26.0,,31.0,26.0,31.0,34.0,,27.0,,
fiorentina,Italy,34.0,26.0,26.0,26.0,26.0,26.0,17.0,23.0,26.0,31.0,,21.0,34.0,,29.0,26.0,29.0,,31.0,26.0,31.0,34.0,,32.0,,
sampdoria,Italy,101.0,151.0,151.0,101.0,151.0,251.0,201.0,101.0,151.0,251.0,,151.0,126.0,,251.0,251.0,200.0,,251.0,151.0,251.0,261.0,,171.0,,
torino,Italy,401.0,126.0,151.0,151.0,151.0,151.0,251.0,101.0,151.0,151.0,,151.0,151.0,,151.0,151.0,190.0,,151.0,126.0,151.0,161.0,,124.0,,
palermo,Italy,401.0,,301.0,501.0,301.0,501.0,251.0,501.0,401.0,501.0,,251.0,501.0,,501.0,501.0,451.0,,501.0,501.0,501.0,511.0,,95.0,,
udinese,Italy,251.0,251.0,501.0,501.0,501.0,351.0,251.0,276.0,251.0,501.0,,501.0,251.0,,751.0,501.0,401.0,,501.0,501.0,501.0,511.0,,95.0,,
genoa,Italy,501.0,,401.0,501.0,401.0,251.0,1001.0,151.0,401.0,501.0,,501.0,501.0,,501.0,501.0,501.0,,501.0,501.0,501.0,511.0,,95.0,,
atalanta,Italy,1501.0,501.0,501.0,1001.0,501.0,1001.0,1001.0,501.0,1001.0,1001.0,,1001.0,751.0,,1001.0,1001.0,951.0,,1001.0,1001.0,1001.0,1001.0,,95.0,,
sassuolo,Italy,401.0,,501.0,501.0,501.0,1001.0,251.0,501.0,401.0,501.0,,2001.0,501.0,,501.0,501.0,551.0,,501.0,501.0,501.0,511.0,,95.0,,
chievo,Italy,1501.0,,1001.0,1001.0,1001.0,2001.0,2501.0,501.0,501.0,501.0,,2001.0,1001.0,,751.0,1001.0,901.0,,501.0,1001.0,501.0,511.0,,95.0,,
empoli,Italy,2001.0,,1501.0,2001.0,1501.0,1001.0,1001.0,501.0,1001.0,1501.0,,1001.0,1001.0,,2501.0,1501.0,1001.0,,1501.0,2001.0,1501.0,1501.0,,95.0,,
verona,Italy,1001.0,,1001.0,1001.0,1001.0,1001.0,1001.0,501.0,1001.0,2501.0,,1001.0,751.0,,1001.0,1501.0,1001.0,,2501.0,1001.0,2501.0,511.0,,95.0,,
bologna,Italy,2001.0,,2001.0,2001.0,2001.0,1501.0,2501.0,501.0,2001.0,2501.0,,2001.0,2001.0,,5001.0,2001.0,1001.0,,2501.0,2001.0,2501.0,2501.0,,95.0,,
carpi fc,Italy,4501.0,,5001.0,5001.0,5001.0,5001.0,5001.0,501.0,5001.0,5001.0,,2001.0,5001.0,,5001.0,5001.0,1001.0,,5001.0,5001.0,5001.0,5001.0,,95.0,,
frosinone,Italy,4501.0,,5001.0,5001.0,5001.0,5001.0,5001.0,501.0,5001.0,5001.0,,2001.0,5001.0,,5001.0,5001.0,1001.0,,5001.0,5001.0,5001.0,5001.0,,95.0,,
celtic,Scotland,1.1,1.05,1.07,1.06,1.07,1.06,1.05,1.06,1.05,1.05,,1.05,1.07,1.07,1.1,1.05,,1.07,1.05,1.07,1.05,1.07,,1.17,1.14,
aberdeen,Scotland,8.0,10.0,9.0,9.0,9.0,10.0,9.0,9.0,8.0,8.0,,10.0,8.0,9.0,9.0,10.0,,9.0,8.0,11.0,8.0,8.5,,7.08,6.24,
hearts,Scotland,67.0,67.0,51.0,67.0,51.0,34.0,34.0,51.0,51.0,67.0,,51.0,34.0,41.0,34.0,41.0,,41.0,67.0,41.0,67.0,71.0,,22.0,18.9,
dundee,Scotland,501.0,,251.0,301.0,251.0,301.0,251.0,501.0,251.0,301.0,,301.0,201.0,251.0,501.0,251.0,,251.0,301.0,301.0,301.0,301.0,,95.0,301.0,
inverness,Scotland,501.0,,401.0,501.0,401.0,501.0,301.0,501.0,401.0,501.0,,301.0,501.0,401.0,501.0,501.0,,401.0,501.0,401.0,501.0,501.0,,95.0,325.0,
st johnstone,Scotland,501.0,,251.0,401.0,251.0,501.0,401.0,501.0,301.0,501.0,,301.0,501.0,401.0,501.0,501.0,,401.0,501.0,251.0,501.0,501.0,,95.0,335.0,
dundee utd,Scotland,1501.0,,751.0,1001.0,751.0,751.0,751.0,501.0,751.0,1501.0,,1501.0,501.0,751.0,501.0,751.0,,751.0,1501.0,751.0,1501.0,1501.0,,95.0,186.0,
motherwell,Scotland,1501.0,,751.0,751.0,751.0,751.0,1001.0,501.0,751.0,1501.0,,501.0,751.0,1001.0,751.0,751.0,,1001.0,1501.0,751.0,1501.0,1501.0,,95.0,97.0,
ross county,Scotland,1501.0,,251.0,401.0,251.0,301.0,151.0,501.0,501.0,751.0,,251.0,201.0,251.0,501.0,251.0,,251.0,751.0,251.0,751.0,751.0,,95.0,97.0,
hamilton,Scotland,1501.0,,501.0,751.0,501.0,501.0,401.0,501.0,751.0,1001.0,,2001.0,501.0,1001.0,501.0,501.0,,1001.0,1001.0,751.0,1001.0,1001.0,,95.0,97.0,
kilmarnock,Scotland,4501.0,,2001.0,1501.0,2001.0,1001.0,2501.0,501.0,1501.0,3001.0,,2001.0,2001.0,2001.0,2501.0,2501.0,,2001.0,3001.0,2501.0,3001.0,3001.0,,95.0,97.0,
partick,Scotland,4501.0,,1001.0,2001.0,1001.0,751.0,751.0,501.0,1001.0,1501.0,,1501.0,751.0,1501.0,1501.0,1501.0,,1501.0,1501.0,751.0,1501.0,1501.0,,95.0,97.0,
ajax,Holland,,,,,,2.2,2.0,2.25,,,,2.5,,,2.25,,2.2,,,,,2.1,,2.18,,
psv,Holland,,,,,,2.3,2.62,2.38,,,,2.3,,,2.5,,2.35,,,,,2.25,,2.39,,
feyenoord,Holland,,,,,,5.75,5.5,5.0,,,,4.0,,,6.0,,5.75,,,,,6.0,,5.46,,
vitesse,Holland,,,,,,34.0,26.0,61.0,,,,51.0,,,41.0,,38.0,,,,,34.0,,29.0,,
az alkmaar,Holland,,,,,,41.0,101.0,36.0,,,,101.0,,,41.0,,49.0,,,,,51.0,,38.0,,
twente,Holland,,,,,,67.0,101.0,61.0,,,,151.0,,,81.0,,90.0,,,,,111.0,,67.0,,
heerenveen,Holland,,,,,,151.0,101.0,91.0,,,,151.0,,,151.0,,100.0,,,,,76.0,,95.0,,
zwolle,Holland,,,,,,151.0,51.0,201.0,,,,151.0,,,151.0,,165.0,,,,,211.0,,105.0,,
groningen,Holland,,,,,,151.0,201.0,201.0,,,,101.0,,,151.0,,190.0,,,,,211.0,,114.0,,
utrecht,Holland,,,,,,201.0,501.0,276.0,,,,81.0,,,101.0,,251.0,,,,,261.0,,105.0,,
willem ii,Holland,,,,,,501.0,501.0,501.0,,,,501.0,,,501.0,,451.0,,,,,511.0,,285.0,,
nec nijmegen,Holland,,,,,,501.0,501.0,251.0,,,,751.0,,,251.0,,501.0,,,,,761.0,,105.0,,
den haag,Holland,,,,,,1001.0,751.0,501.0,,,,501.0,,,1001.0,,801.0,,,,,761.0,,285.0,,
heracles,Holland,,,,,,1001.0,251.0,501.0,,,,501.0,,,751.0,,651.0,,,,,761.0,,285.0,,
roda,Holland,,,,,,1001.0,251.0,501.0,,,,1001.0,,,751.0,,701.0,,,,,851.0,,285.0,,
cambuur,Holland,,,,,,1001.0,1001.0,501.0,,,,2501.0,,,1001.0,,851.0,,,,,511.0,,285.0,,
sbv excelsior,Holland,,,,,,1001.0,1501.0,501.0,,,,2501.0,,,1001.0,,1001.0,,,,,901.0,,285.0,,
de graafschap,Holland,,,,,,1001.0,1501.0,501.0,,,,5001.0,,,2001.0,,1001.0,,,,,901.0,,285.0,,
porto,Portugal,,2.1,,,,2.0,2.1,2.1,2.0,,,,2.0,2.0,,,,2.0,,,,,,1.5,,
benfica,Portugal,,2.25,,,,2.3,2.25,2.3,2.38,,,,2.5,2.35,,,,2.35,,,,,,1.95,,
sporting lisbon,Portugal,,5.5,,,,5.5,6.0,6.0,5.0,,,,5.0,6.0,,,,6.0,,,,,,6.13,,
braga,Portugal,,81.0,,,,67.0,81.0,81.0,101.0,,,,101.0,81.0,,,,81.0,,,,,,19.0,,
guimaraes,Portugal,,151.0,,,,201.0,,226.0,201.0,,,,251.0,201.0,,,,201.0,,,,,,6.32,,
maritimo,Portugal,,151.0,,,,201.0,,226.0,201.0,,,,251.0,251.0,,,,251.0,,,,,,6.32,,
nacional madeira,Portugal,,151.0,,,,201.0,,226.0,201.0,,,,251.0,251.0,,,,251.0,,,,,,6.32,,
pacos ferreira,Portugal,,201.0,,,,201.0,,226.0,201.0,,,,251.0,251.0,,,,251.0,,,,,,6.32,,
belenenses,Portugal,,251.0,,,,201.0,,226.0,301.0,,,,501.0,301.0,,,,301.0,,,,,,6.32,,
boavista,Portugal,,251.0,,,,251.0,,376.0,301.0,,,,501.0,301.0,,,,301.0,,,,,,6.32,,
estoril,Portugal,,251.0,,,,251.0,,226.0,301.0,,,,501.0,501.0,,,,501.0,,,,,,6.32,,
moreirense,Portugal,,251.0,,,,251.0,,501.0,501.0,,,,501.0,501.0,,,,501.0,,,,,,6.32,,
rio ave,Portugal,,251.0,,,,251.0,,501.0,301.0,,,,501.0,301.0,,,,301.0,,,,,,6.32,,
academica viseu,Portugal,,751.0,,,,501.0,,501.0,501.0,,,,751.0,751.0,,,,751.0,,,,,,6.32,,
arouca,Portugal,,501.0,,,,501.0,,501.0,751.0,,,,751.0,501.0,,,,501.0,,,,,,6.32,,
tondela,Portugal,,1001.0,,,,1001.0,,501.0,751.0,,,,1001.0,1001.0,,,,1001.0,,,,,,6.32,,
u madeira,Portugal,,1001.0,,,,1001.0,,501.0,1001.0,,,,1001.0,1001.0,,,,1001.0,,,,,,6.32,,
vitoria setubal,Portugal,,501.0,,,,251.0,,501.0,501.0,,,,1001.0,751.0,,,,751.0,,,,,,6.32,,
chaves,Portugal,,,,,,,,,,,,,1001.0,,,,,,,,,,,,,
fenerbahce,Turkey,,,,,,1.73,2.25,,1.57,,,,,,1.66,,,,,,,2.2,,1.6,,
galatasaray,Turkey,,,,,,3.3,2.62,,3.4,,,,,,4.0,,,,,,,2.7,,3.71,,
besiktas,Turkey,,,,,,7.0,7.0,,6.0,,,,,,7.0,,,,,,,7.0,,6.13,,
trabzonspor,Turkey,,,,,,15.0,10.0,,12.0,,,,,,17.0,,,,,,,10.0,,14.8,,
kasimpasa,Turkey,,,,,,41.0,34.0,,41.0,,,,,,51.0,,,,,,,34.0,,42.0,,
bursaspor,Turkey,,,,,,41.0,15.0,,51.0,,,,,,81.0,,,,,,,15.0,,62.0,,
genclerbirligi,Turkey,,,,,,81.0,51.0,,51.0,,,,,,81.0,,,,,,,51.0,,62.0,,
istanbul bb,Turkey,,,,,,41.0,34.0,,51.0,,,,,,81.0,,,,,,,36.0,,62.0,,
mersin i y,Turkey,,,,,,67.0,67.0,,67.0,,,,,,81.0,,,,,,,71.0,,62.0,,
gaziantepspor,Turkey,,,,,,126.0,51.0,,101.0,,,,,,101.0,,,,,,,61.0,,81.0,,
