name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
tottenham,England,67.0,81.0,,67.0,81.0,67.0,101.0,101.0,81.0,67.0,67.0,67.0,101.0,67.0,41.0,41.0,76.0,,67.0,67.0,67.0,67.0,,81.0,,80.0
west ham,England,201.0,751.0,,251.0,251.0,251.0,251.0,301.0,601.0,501.0,751.0,501.0,251.0,251.0,751.0,251.0,301.0,,501.0,201.0,501.0,226.0,,456.0,,298.0
everton,England,501.0,751.0,,501.0,251.0,351.0,801.0,251.0,401.0,501.0,501.0,751.0,501.0,501.0,751.0,301.0,501.0,,501.0,501.0,501.0,551.0,,760.0,,496.0
southampton,England,751.0,751.0,,751.0,151.0,151.0,851.0,401.0,401.0,751.0,401.0,501.0,751.0,501.0,751.0,501.0,551.0,,751.0,751.0,751.0,751.0,,903.0,,496.0
leicester,England,501.0,1001.0,,751.0,251.0,251.0,1001.0,301.0,501.0,501.0,501.0,1001.0,501.0,751.0,751.0,1001.0,501.0,,501.0,751.0,501.0,501.0,,390.0,,100.0
crystal palace,England,1001.0,1501.0,,1001.0,501.0,501.0,1001.0,1001.0,2001.0,2501.0,1501.0,3001.0,1001.0,1501.0,,1001.0,1001.0,,2501.0,1001.0,2501.0,1001.0,,950.0,,496.0
swansea,England,1001.0,,,1501.0,1001.0,1001.0,1001.0,1501.0,2001.0,2501.0,4001.0,2501.0,1001.0,1501.0,,1501.0,1001.0,,2501.0,1001.0,2501.0,1001.0,,950.0,,496.0
stoke,England,1001.0,,,1501.0,1001.0,751.0,1001.0,3001.0,2501.0,5001.0,5001.0,3001.0,3001.0,2001.0,,2001.0,1001.0,,5001.0,1001.0,5001.0,1001.0,,950.0,,496.0
watford,England,5001.0,,,5001.0,4001.0,5001.0,1001.0,2001.0,2501.0,5001.0,3001.0,3001.0,4001.0,5001.0,,,1001.0,,5001.0,5001.0,5001.0,,,950.0,,496.0
west brom,England,1501.0,,,2001.0,1501.0,2001.0,1001.0,3001.0,3001.0,5001.0,7501.0,3001.0,2501.0,2501.0,,,1001.0,,5001.0,1501.0,5001.0,1501.0,,950.0,,496.0
aston villa,England,3001.0,,,5001.0,5001.0,2001.0,1001.0,4001.0,7501.0,8001.0,10001.0,10001.0,5001.0,7501.0,,,1001.0,,8001.0,3001.0,8001.0,3001.0,,950.0,,496.0
bournemouth,England,7501.0,,,4001.0,2501.0,5001.0,1001.0,4001.0,7501.0,8001.0,10001.0,5001.0,2001.0,5001.0,,,1001.0,,8001.0,5001.0,8001.0,,,950.0,,496.0
newcastle,England,3501.0,,,2001.0,2001.0,1501.0,1001.0,4001.0,5001.0,8001.0,10001.0,5001.0,5001.0,5001.0,,,1001.0,,8001.0,3501.0,8001.0,3501.0,,950.0,,496.0
norwich,England,5001.0,,,5001.0,5001.0,5001.0,1001.0,5001.0,5001.0,8001.0,10001.0,10001.0,1501.0,5001.0,,,1001.0,,8001.0,5001.0,8001.0,,,950.0,,496.0
sunderland,England,7501.0,,,5001.0,7501.0,5001.0,1001.0,4001.0,7501.0,8001.0,10001.0,10001.0,5001.0,7501.0,,,1001.0,,8001.0,5001.0,8001.0,,,950.0,,496.0
psg,France,,1.0,1.01,1.01,1.01,1.01,1.01,1.02,1.01,,,,1.0,,1.01,1.01,,,,,,1.01,,1.01,,
lyon,France,,34.0,23.0,23.0,23.0,23.0,21.0,26.0,21.0,,,,41.0,,34.0,26.0,,,,,,22.0,,12.9,,
monaco,France,,51.0,26.0,26.0,26.0,26.0,21.0,91.0,41.0,,,,41.0,,41.0,34.0,,,,,,22.0,,14.3,,
st etienne,France,,,101.0,101.0,101.0,51.0,101.0,91.0,151.0,,,,101.0,,151.0,101.0,,,,,,101.0,,12.9,,
marseille,France,,,101.0,151.0,101.0,151.0,201.0,201.0,151.0,,,,101.0,,151.0,151.0,,,,,,22.0,,12.9,,
bordeaux,France,,,401.0,,401.0,401.0,201.0,501.0,501.0,,,,251.0,,,251.0,,,,,,211.0,,12.9,,
nice,France,,,501.0,,501.0,401.0,501.0,501.0,401.0,,,,501.0,,,,,,,,,,,12.9,,
angers,France,,,601.0,,601.0,601.0,501.0,376.0,251.0,,,,501.0,,,,,,,,,501.0,,12.9,,
caen,France,,,601.0,,601.0,751.0,,401.0,501.0,,,,501.0,,,,,,,,,,,12.9,,
lille,France,,,751.0,,751.0,401.0,501.0,401.0,501.0,,,,501.0,,,401.0,,,,,,,,12.9,,
rennes,France,,,601.0,,601.0,301.0,751.0,276.0,501.0,,,,501.0,,,501.0,,,,,,751.0,,12.9,,
guingamp,France,,,1001.0,,1001.0,751.0,,501.0,,,,,1001.0,,,,,,,,,,,12.9,,
lorient,France,,,1001.0,,1001.0,501.0,,501.0,,,,,1001.0,,,,,,,,,,,12.9,,
nantes,France,,,1001.0,,1001.0,501.0,,501.0,601.0,,,,751.0,,,,,,,,,,,12.9,,
montpellier,France,,,1501.0,,1501.0,501.0,,501.0,,,,,1001.0,,,,,,,,,,,12.9,,
reims,France,,,1751.0,,1751.0,801.0,,751.0,,,,,1001.0,,,,,,,,,,,12.9,,
bastia,France,,,2001.0,,2001.0,801.0,,501.0,,,,,2001.0,,,,,,,,,,,12.9,,
gfco ajaccio,France,,,2001.0,,2001.0,1501.0,,1001.0,,,,,2501.0,,,,,,,,,,,12.9,,
toulouse,France,,,2501.0,,2501.0,801.0,,501.0,,,,,2001.0,,,,,,,,,,,12.9,,
troyes,France,,,6001.0,,6001.0,1001.0,,751.0,,,,,2501.0,,,,,,,,,,,12.9,,
roma,Italy,2.88,2.62,2.75,2.75,2.75,2.75,2.75,,2.88,2.8,2.9,3.0,2.88,2.75,2.62,2.63,,2.75,2.8,2.75,2.8,2.8,,2.99,,
napoli,Italy,3.5,3.25,3.75,3.75,3.75,2.88,3.75,,3.5,3.5,3.0,2.88,3.25,3.5,2.62,3.5,,3.5,3.5,3.5,3.5,3.1,,3.14,,
juventus,Italy,5.5,5.0,4.33,4.33,4.33,5.0,4.5,,5.0,4.25,5.0,6.5,4.5,5.0,5.5,4.33,,5.0,4.25,4.0,4.25,4.5,,6.13,,
inter,Italy,7.0,6.0,5.5,6.0,5.5,9.0,6.0,,6.0,5.5,7.5,,7.0,6.0,5.0,5.5,,6.0,5.5,5.5,5.5,5.5,,6.7,,
fiorentina,Italy,11.0,11.0,12.0,11.0,12.0,11.0,9.0,,11.0,11.0,8.5,6.5,10.0,11.0,9.0,10.0,,11.0,11.0,11.0,11.0,11.0,,13.4,,
ac milan,Italy,34.0,41.0,26.0,34.0,26.0,34.0,21.0,,26.0,21.0,41.0,51.0,26.0,21.0,34.0,26.0,,21.0,21.0,21.0,21.0,21.0,,32.0,,
lazio,Italy,41.0,41.0,34.0,34.0,34.0,34.0,41.0,,26.0,51.0,41.0,67.0,34.0,41.0,51.0,41.0,,41.0,51.0,41.0,51.0,51.0,,48.0,,
torino,Italy,501.0,,501.0,,501.0,351.0,,,401.0,,501.0,501.0,301.0,501.0,501.0,301.0,,501.0,,251.0,,501.0,,162.0,,
sassuolo,Italy,501.0,,301.0,,301.0,501.0,501.0,,501.0,,251.0,,201.0,251.0,501.0,,,251.0,,251.0,,551.0,,95.0,,
sampdoria,Italy,751.0,,501.0,,501.0,,501.0,,501.0,,751.0,,301.0,501.0,751.0,501.0,,501.0,,251.0,,751.0,,95.0,,
atalanta,Italy,1001.0,,501.0,,501.0,,,,,,1001.0,,751.0,1001.0,751.0,,,1001.0,,501.0,,1001.0,,95.0,,
genoa,Italy,751.0,,501.0,,501.0,501.0,,,501.0,,1001.0,,501.0,751.0,1001.0,,,751.0,,501.0,,751.0,,95.0,,
udinese,Italy,1001.0,,1001.0,,1001.0,,,,,,1001.0,,751.0,1001.0,1001.0,,,1001.0,,751.0,,1001.0,,95.0,,
palermo,Italy,1001.0,,1001.0,,1001.0,,1001.0,,,,1251.0,,751.0,1001.0,751.0,,,1001.0,,501.0,,1001.0,,95.0,,
bologna,Italy,3001.0,,2501.0,,2501.0,,,,,,3001.0,,2001.0,2501.0,2501.0,,,2501.0,,2501.0,,3001.0,,95.0,,
chievo,Italy,3001.0,,3001.0,,3001.0,,,,,,3001.0,,2001.0,2501.0,751.0,,,2501.0,,2001.0,,3001.0,,95.0,,
empoli,Italy,3001.0,,751.0,,751.0,,,,,,2001.0,,1001.0,2001.0,1501.0,,,2001.0,,2001.0,,3001.0,,95.0,,
verona,Italy,3001.0,,1501.0,,1501.0,,,,,,3001.0,,2001.0,2501.0,1501.0,,,2501.0,,1501.0,,3001.0,,95.0,,
frosinone,Italy,4001.0,,2501.0,,2501.0,,,,,,4001.0,,2501.0,2501.0,2501.0,,,2501.0,,2501.0,,4001.0,,95.0,,
carpi fc,Italy,4501.0,,10001.0,,10001.0,,,,,,10001.0,,5001.0,2501.0,5001.0,,,2501.0,,5001.0,,4501.0,,95.0,,
celtic,Scotland,1.02,1.01,,1.01,,1.02,1.01,1.02,1.01,,1.01,1.01,1.02,1.02,1.02,1.02,,1.02,,1.02,,1.02,,1.03,,
aberdeen,Scotland,41.0,26.0,,26.0,,19.0,21.0,19.0,26.0,,34.0,34.0,21.0,21.0,41.0,17.0,,21.0,,41.0,,41.0,,30.0,28.0,
hearts,Scotland,67.0,51.0,,51.0,,41.0,51.0,81.0,67.0,,41.0,67.0,67.0,51.0,67.0,81.0,,51.0,,67.0,,71.0,,27.0,18.9,
st johnstone,Scotland,751.0,,,,,751.0,,501.0,501.0,,501.0,751.0,501.0,,751.0,,,,,,,751.0,,95.0,373.0,
ross county,Scotland,501.0,,,501.0,,501.0,,501.0,501.0,,601.0,751.0,501.0,,1001.0,,,,,,,501.0,,105.0,194.0,
dundee,Scotland,751.0,,,,,751.0,,501.0,501.0,,751.0,1501.0,501.0,,751.0,,,,,,,751.0,,95.0,340.0,
inverness,Scotland,1001.0,,,,,1001.0,,501.0,501.0,,751.0,2001.0,,,1001.0,,,,,,,1001.0,,95.0,364.0,
hamilton,Scotland,2001.0,,,,,2001.0,,501.0,501.0,,1251.0,1001.0,501.0,,1001.0,,,,,,,2001.0,,105.0,188.0,
motherwell,Scotland,3001.0,,,,,2001.0,,501.0,2001.0,,1751.0,2001.0,,,1501.0,,,,,,,3001.0,,105.0,194.0,
dundee utd,Scotland,4501.0,,,,,2001.0,,501.0,2501.0,,2501.0,2001.0,,,1001.0,,,,,,,4501.0,,95.0,364.0,
kilmarnock,Scotland,4001.0,,,,,5001.0,,501.0,5001.0,,4001.0,2001.0,,,2501.0,,,,,,,4001.0,,105.0,194.0,
partick,Scotland,4501.0,,,,,5001.0,,501.0,5001.0,,5001.0,2501.0,,,2501.0,,,,,,,4501.0,,105.0,188.0,
ajax,Holland,,1.91,1.83,1.91,1.83,1.85,,1.91,1.83,,2.0,,,,,,,,,,,1.91,,1.85,,
psv,Holland,,2.62,2.63,2.62,2.63,2.3,,2.5,2.75,,2.5,,,,,,,,,,,2.7,,2.63,,
feyenoord,Holland,,6.0,6.0,6.0,6.0,6.0,,6.0,5.0,,5.0,,,,,,,,,,,5.0,,5.75,,
vitesse,Holland,,51.0,67.0,67.0,67.0,51.0,,51.0,67.0,,81.0,,,,,,,,,,,50.0,,52.0,,
az alkmaar,Holland,,201.0,251.0,251.0,251.0,101.0,,151.0,201.0,,201.0,,,,,,,,,,,151.0,,86.0,,
zwolle,Holland,,251.0,201.0,201.0,201.0,201.0,,201.0,201.0,,201.0,,,,,,,,,,,201.0,,200.0,,
utrecht,Holland,,201.0,251.0,,251.0,201.0,,301.0,201.0,,301.0,,,,,,,,,,,201.0,,86.0,,
groningen,Holland,,,501.0,,501.0,201.0,,501.0,301.0,,501.0,,,,,,,,,,,501.0,,200.0,,
twente,Holland,,,501.0,,501.0,301.0,,501.0,501.0,,751.0,,,,,,,,,,,500.0,,190.0,,
nec nijmegen,Holland,,,501.0,,501.0,501.0,,501.0,501.0,,751.0,,,,,,,,,,,500.0,,238.0,,
heerenveen,Holland,,,501.0,,501.0,251.0,,501.0,501.0,,1001.0,,,,,,,,,,,500.0,,200.0,,
heracles,Holland,,,501.0,101.0,501.0,1001.0,,151.0,101.0,,351.0,,,,,,,,,,,150.0,,238.0,,
roda,Holland,,,1501.0,,1501.0,1001.0,,501.0,,,2001.0,,,,,,,,,,,500.0,,7.08,,
sbv excelsior,Holland,,,1001.0,,1001.0,1001.0,,501.0,,,2001.0,,,,,,,,,,,500.0,,238.0,,
den haag,Holland,,,1501.0,,1501.0,1001.0,,501.0,,,2501.0,,,,,,,,,,,500.0,,7.08,,
willem ii,Holland,,,1501.0,,1501.0,751.0,,501.0,,,3001.0,,,,,,,,,,,3001.0,,238.0,,
cambuur,Holland,,,2501.0,,2501.0,1001.0,,501.0,,,4001.0,,,,,,,,,,,4001.0,,238.0,,
de graafschap,Holland,,,2501.0,,2501.0,1001.0,,501.0,,,5001.0,,,,,,,,,,,4501.0,,238.0,,
porto,Portugal,,2.1,,,,2.05,2.25,1.83,1.91,,,,2.0,,2.0,,,,,2.0,,,,1.67,,
sporting lisbon,Portugal,,3.0,,,,3.0,3.0,3.3,2.88,,,,2.75,,2.88,,,,,2.75,,,,3.28,,
benfica,Portugal,,3.5,,,,3.5,3.0,4.0,4.5,,,,4.0,,4.0,,,,,4.0,,,,3.94,,
braga,Portugal,,101.0,,,,101.0,67.0,101.0,101.0,,,,101.0,,67.0,,,,,101.0,,,,5.27,,
belenenses,Portugal,,,,,,,,251.0,,,,,,,,,,,,,,,,5.37,,
estoril,Portugal,,,,,,,,251.0,,,,,,,,,,,,,,,,5.37,,
guimaraes,Portugal,,,,,,,,251.0,,,,,,,,,,,,,,,,5.37,,
maritimo,Portugal,,,,,,,,251.0,,,,,,,,,,,,,,,,5.37,,
nacional madeira,Portugal,,,,,,,,251.0,,,,,,,,,,,,,,,,5.37,,
pacos ferreira,Portugal,,,,,,,,251.0,,,,,,,,,,,,,,,,5.37,,
rio ave,Portugal,,,,,,101.0,,251.0,,,,,251.0,,101.0,,,,,,,,,5.37,,
boavista,Portugal,,,,,,,,401.0,,,,,,,,,,,,,,,,5.37,,
academica viseu,Portugal,,,,,,,,501.0,,,,,,,,,,,,,,,,5.37,,
arouca,Portugal,,,,,,,,501.0,,,,,,,,,,,,,,,,5.37,,
moreirense,Portugal,,,,,,,,501.0,,,,,,,,,,,,,,,,5.37,,
tondela,Portugal,,,,,,,,501.0,,,,,,,,,,,,,,,,5.37,,
u madeira,Portugal,,,,,,,,501.0,,,,,,,,,,,,,,,,5.37,,
vitoria setubal,Portugal,,,,,,,,501.0,,,,,,,,,,,,,,,,5.37,,
fenerbahce,Turkey,,2.3,,,,2.1,2.25,,2.1,,,,,,2.37,,,,,,,2.25,,,,
galatasaray,Turkey,,2.5,,,,2.3,2.5,,2.3,,,,,,2.5,,,,,,,2.5,,,,
besiktas,Turkey,,4.0,,,,3.0,3.75,,3.2,,,,,,3.75,,,,,,,3.75,,,,
trabzonspor,Turkey,,,,,,51.0,,,51.0,,,,,,,,,,,,,,,,,
istanbul bb,Turkey,,,,,,101.0,,,67.0,,,,,,,,,,,,,,,,,
kasimpasa,Turkey,,,,,,101.0,,,67.0,,,,,,,,,,,,,,,,,
antalyaspor,Turkey,,,,,,126.0,,,126.0,,,,,,,,,,,,,,,,,
bursaspor,Turkey,,,,,,151.0,,,81.0,,,,,,,,,,,,,,,,,
konyaspor,Turkey,,,,,,151.0,,,101.0,,,,,,,,,,,,,,,,,
genclerbirligi,Turkey,,,,,,301.0,,,251.0,,,,,,,,,,,,,,,,,
gaziantepspor,Turkey,,,,,,351.0,,,251.0,,,,,,,,,,,,,,,,,
kayserispor,Turkey,,,,,,401.0,,,301.0,,,,,,,,,,,,,,,,,
osmanlispor,Turkey,,,,,,501.0,,,401.0,,,,,,,,,,,,,,,,,
rizespor,Turkey,,,,,,501.0,,,501.0,,,,,,,,,,,,,,,,,
sivasspor,Turkey,,,,,,501.0,,,501.0,,,,,,,,,,,,,,,,,
akhisar,Turkey,,,,,,751.0,,,251.0,,,,,,,,,,,,,,,,,
mersin i y,Turkey,,,,,,751.0,,,501.0,,,,,,,,,,,,,,,,,
eskisehirspor,Turkey,,,,,,2001.0,,,751.0,,,,,,,,,,,,,,,,,
