name,country,max,min,mean,median,twentyfive,seventyfive
Bayern Munich,Germany,1.28,1.2,1.2261904761904763,1.22,1.2,1.25
Bor Dortmund,Germany,4.6,3.9,4.3885714285714288,4.5,4.3300000000000001,4.5
Bayer Leverkusen,Germany,27.0,17.0,23.095238095238095,21.0,21.0,26.0
Schalke 04,Germany,201.0,67.0,109.85714285714286,101.0,100.0,101.0
VfL Wolfsburg,Germany,201.0,101.0,156.23809523809524,151.0,150.0,151.0
Bor Monchengladbach,Germany,314.0,101.0,190.61904761904762,201.0,151.0,201.0
VfB Stuttgart,Germany,301.0,101.0,199.61904761904762,201.0,151.0,205.0
Hannover 96,Germany,501.0,101.0,318.10000000000002,301.0,238.5,401.0
Werder Bremen,Germany,501.0,201.0,307.23809523809524,301.0,251.0,301.0
Eintracht Frankfurt,Germany,751.0,151.0,385.0,320.5,251.0,497.0
Hamburg,Germany,760.0,251.0,451.42105263157896,401.0,300.5,570.5
Hertha Berlin,Germany,1001.0,151.0,393.33333333333331,342.0,301.0,501.0
Freiburg,Germany,1001.0,501.0,747.61111111111109,726.0,526.0,987.5
Hoffenheim,Germany,1001.0,151.0,482.4736842105263,501.0,275.5,558.0
Mainz 05,Germany,1001.0,151.0,528.66666666666663,401.0,313.5,717.0
Augsburg,Germany,3001.0,200.0,1389.7777777777778,1001.0,683.25,2376.0
Nurnberg,Germany,3001.0,501.0,1012.0,1000.0,751.0,1001.0
Braunschweig,Germany,5001.0,501.0,3525.8888888888887,5001.0,2126.0,5001.0
Barcelona,Spain,1.5,1.29,1.4323529411764704,1.4399999999999999,1.3999999999999999,1.45
Real Madrid,Spain,3.94,3.0,3.2188888888888889,3.0499999999999998,3.0,3.25
Atletico Madrid,Spain,17.0,11.0,13.850000000000001,14.0,12.175000000000001,15.0
Valencia,Spain,523.0,201.0,331.53333333333336,318.0,248.0,401.0
Athl Bilbao,Spain,1001.0,200.0,537.26666666666665,401.0,301.0,751.0
Betis,Spain,1001.0,295.0,617.5,501.0,403.0,751.0
Real Sociedad,Spain,1001.0,154.0,477.85714285714283,419.0,288.5,501.0
Malaga,Spain,1001.0,501.0,864.33333333333337,1001.0,751.0,1001.0
Villarreal,Spain,1501.0,128.0,669.5454545454545,501.0,286.0,1001.0
Sevilla,Spain,1501.0,235.0,765.61538461538464,751.0,501.0,1001.0
Espanyol,Spain,2001.0,360.0,988.5,1001.0,501.0,1501.0
Celta Vigo,Spain,5001.0,615.0,1994.75,1501.0,934.5,2626.0
Getafe,Spain,5001.0,615.0,1682.25,1001.0,934.5,2001.0
Granada,Spain,5001.0,615.0,2869.75,2751.0,934.5,5001.0
Levante,Spain,5001.0,615.0,2244.75,2251.0,934.5,2751.0
Valladolid,Spain,5001.0,615.0,2557.25,2751.0,934.5,3626.0
Osasuna,Spain,7501.0,615.0,3307.25,3251.0,934.5,5001.0
Rayo Vallecano,Spain,8001.0,615.0,2994.75,1751.0,934.5,5001.0
Almeria,Spain,9001.0,615.0,4565.2857142857147,5001.0,919.0,7751.0
Elche,Spain,9001.0,615.0,4619.75,5001.0,934.5,7626.0
Man City,England,3.5,3.0,3.2756521739130435,3.25,3.25,3.3999999999999999
Chelsea,England,4.33,3.75,4.0191304347826096,4.0,4.0,4.0499999999999998
