name,country,max,min,mean,median,twentyfive,seventyfive
Bayern Munich,Germany,1.27,1.0,1.1466666666666667,1.1699999999999999,1.085,1.22
Bor Dortmund,Germany,4.5,1.0,3.2733333333333334,4.3200000000000003,2.6600000000000001,4.4100000000000001
Bayer Leverkusen,Germany,52.0,1.0,29.0,34.0,17.5,43.0
Schalke 04,Germany,126.0,1.0,77.333333333333329,105.0,53.0,115.5
Bor Monchengladbach,Germany,380.0,1.0,177.33333333333334,151.0,76.0,265.5
VfB Stuttgart,Germany,501.0,1.0,287.66666666666669,361.0,181.0,431.0
Freiburg,Germany,143.0,1.0,72.0,72.0,36.5,107.5
Hamburg,Germany,200.0,1.0,100.5,100.5,50.75,150.25
VfL Wolfsburg,Germany,200.0,1.0,100.5,100.5,50.75,150.25
Hertha Berlin,Germany,209.0,1.0,105.0,105.0,53.0,157.0
Augsburg,Germany,285.0,1.0,143.0,143.0,72.0,214.0
Braunschweig,Germany,333.0,1.0,167.0,167.0,84.0,250.0
Eintracht Frankfurt,Germany,371.0,1.0,186.0,186.0,93.5,278.5
Nurnberg,Germany,371.0,1.0,186.0,186.0,93.5,278.5
Hannover 96,Germany,437.0,1.0,219.0,219.0,110.0,328.0
Hoffenheim,Germany,475.0,1.0,238.0,238.0,119.5,356.5
Mainz 05,Germany,485.0,1.0,243.0,243.0,122.0,364.0
Werder Bremen,Germany,646.0,1.0,323.5,323.5,162.25,484.75
Barcelona,Spain,1.33,1.23,1.2875000000000001,1.2949999999999999,1.2749999999999999,1.3075000000000001
Real Madrid,Spain,5.0,4.1,4.6050000000000004,4.6600000000000001,4.2725,4.9924999999999997
Atletico Madrid,Spain,11.4,8.95,9.8374999999999986,9.5,8.9875000000000007,10.35
Villarreal,Spain,501.0,251.0,341.5,307.0,266.75,381.75
Real Sociedad,Spain,504.0,388.0,448.5,451.0,397.75,501.75
Valencia,Spain,532.0,427.0,486.66666666666669,501.0,464.0,516.5
Sevilla,Spain,1001.0,403.0,648.66666666666663,542.0,472.5,771.5
Athl Bilbao,Spain,1001.0,751.0,867.0,858.0,762.25,962.75
Espanyol,Spain,1001.0,766.0,905.66666666666663,950.0,858.0,975.5
Malaga,Spain,1001.0,766.0,905.66666666666663,950.0,858.0,975.5
Getafe,Spain,1501.0,766.0,1072.3333333333333,950.0,858.0,1225.5
Betis,Spain,2501.0,766.0,1405.6666666666667,950.0,858.0,1725.5
Celta Vigo,Spain,2501.0,766.0,1405.6666666666667,950.0,858.0,1725.5
Levante,Spain,2501.0,766.0,1405.6666666666667,950.0,858.0,1725.5
Valladolid,Spain,3001.0,766.0,1572.3333333333333,950.0,858.0,1975.5
Granada,Spain,5001.0,766.0,2239.0,950.0,858.0,2975.5
Osasuna,Spain,5001.0,766.0,2239.0,950.0,858.0,2975.5
Rayo Vallecano,Spain,5001.0,766.0,2239.0,950.0,858.0,2975.5
Almeria,Spain,7501.0,766.0,3072.3333333333335,950.0,858.0,4225.5
Elche,Spain,7501.0,766.0,3072.3333333333335,950.0,858.0,4225.5
Man City,England,3.0,2.41,2.7025000000000001,2.7000000000000002,2.4100000000000001,2.9925000000000002
Chelsea,England,4.23,2.79,3.3899999999999997,3.27,2.9775,3.6825000000000001
Arsenal,England,4.71,3.91,4.373333333333334,4.5,4.2050000000000001,4.6050000000000004
Man Utd,England,9.0,5.2,7.0649999999999995,7.0299999999999994,5.2524999999999995,8.8424999999999994
Liverpool,England,10.0,7.6,8.5975000000000001,8.3949999999999996,7.7424999999999997,9.25
Tottenham,England,25.0,4.88,16.960000000000001,21.0,12.94,23.0
Everton,England,114.0,99.0,104.66666666666667,101.0,100.0,107.5
Southampton,England,304.0,291.0,298.66666666666669,301.0,296.0,302.5
Aston Villa,England,2001.0,660.0,1145.25,960.0,877.5,1227.75
Newcastle,England,2001.0,660.0,1145.25,960.0,877.5,1227.75
Swansea,England,2501.0,950.0,1473.6666666666667,970.0,960.0,1735.5
West Brom,England,4001.0,950.0,1973.6666666666667,970.0,960.0,2485.5
West Ham,England,4001.0,660.0,1645.25,960.0,877.5,1727.75
Fulham,England,5001.0,660.0,1895.25,960.0,877.5,1977.75
Sunderland,England,5001.0,660.0,1895.25,960.0,877.5,1977.75
Cardiff,England,7501.0,950.0,3140.3333333333335,970.0,960.0,4235.5
Hull,England,7501.0,660.0,2520.25,960.0,877.5,2602.75
Norwich,England,7501.0,660.0,2520.25,960.0,877.5,2602.75
Stoke,England,7501.0,950.0,3140.3333333333335,970.0,960.0,4235.5
Crystal Palace,England,10001.0,660.0,3145.25,960.0,877.5,3227.75
PSG,France,1.2,1.06,1.1163636363636364,1.1100000000000001,1.1000000000000001,1.1200000000000001
Monaco,France,7.0,3.91,6.1572727272727272,6.5,6.0,7.0
Lille,France,21.0,3.62,16.041818181818183,17.0,17.0,19.5
