name,group,max,min,mean,median,twentyfive,seventyfive
real madrid,a,1.5,1.4,1.4555,1.4449999999999998,1.3999999999999999,1.5
psg,a,2.88,2.38,2.5874999999999999,2.585,2.4750000000000001,2.75
malmo ff,a,501.0,67.0,359.30000000000001,451.0,201.0,501.0
shakhtar donetsk,a,1001.0,251.0,751.0,876.0,501.0,1001.0
man utd,b,2.25,2.1,2.1924999999999999,2.2000000000000002,2.2000000000000002,2.2000000000000002
wolfsburg,b,2.5,2.15,2.3380000000000001,2.3600000000000003,2.2999999999999998,2.3799999999999999
cska moscow,b,8.5,5.5,6.6749999999999998,6.5,6.0,7.0
psv,b,18.0,13.0,15.75,15.0,15.0,17.0
atletico madrid,c,1.91,1.67,1.7615789473684209,1.75,1.7250000000000001,1.8
benfica,c,2.25,1.91,2.0742105263157895,2.0499999999999998,2.0,2.1500000000000004
galatasaray,c,26.0,10.0,18.0,18.0,17.0,19.0
fc astana,c,2501.0,251.0,1542.6666666666667,2001.0,1001.0,2001.0
juventus,d,1.83,1.66,1.7254999999999998,1.73,1.72,1.73
man city,d,2.38,2.1,2.2080000000000002,2.2000000000000002,2.1875,2.2125000000000004
sevilla,d,21.0,13.0,17.5,17.0,17.0,18.0
monchengladbach,d,151.0,51.0,91.049999999999997,101.0,67.0,101.0
barcelona,e,1.06,1.0,1.0494736842105263,1.05,1.05,1.0600000000000001
bayer leverkusen,e,13.0,1.62,10.611578947368422,11.0,11.0,11.0
roma,e,21.0,2.5,18.44736842105263,21.0,17.0,21.0
bate borisov,e,251.0,11.0,127.10526315789474,101.0,101.0,176.0
bayern munich,f,1.14,1.08,1.1126315789473684,1.1100000000000001,1.1000000000000001,1.1200000000000001
arsenal,f,11.0,7.0,9.7894736842105257,10.0,9.5,10.0
olympiakos,f,12.0,9.0,10.947368421052632,11.0,10.0,12.0
din zagreb,f,301.0,81.0,161.0,201.0,101.0,201.0
porto,g,1.73,1.57,1.6373684210526316,1.6200000000000001,1.6200000000000001,1.6499999999999999
chelsea,g,2.7,2.2,2.5442105263157897,2.6000000000000001,2.5,2.6200000000000001
dynamo kiev,g,13.0,9.0,10.315789473684211,10.0,10.0,11.0
maccabi tel aviv,g,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
zenit,h,1.29,1.17,1.2205263157894735,1.22,1.2,1.25
valencia,h,4.5,3.5,4.0126315789473681,4.0,3.75,4.165
porto,h,51.0,51.0,51.0,51.0,51.0,51.0
shakhtar donetsk,h,251.0,251.0,251.0,251.0,251.0,251.0
lyon,h,301.0,34.0,68.599999999999994,51.0,51.0,55.0
gent,h,1501.0,151.0,218.5,151.0,151.0,151.0
bate borisov,h,2001.0,2001.0,2001.0,2001.0,2001.0,2001.0
