name,group,max,min,mean,median,twentyfive,seventyfive
juventus,a,2.0,1.73,1.8574999999999999,1.8799999999999999,1.8,1.8999999999999999
atletico madrid,a,2.8,2.25,2.4891666666666667,2.5,2.3999999999999999,2.6050000000000004
olympiakos,a,7.0,5.5,6.5229166666666671,6.5,6.0,7.0
malmo ff,a,151.0,50.0,99.166666666666671,101.0,95.25,101.0
real madrid,b,1.22,1.16,1.1920833333333334,1.2,1.1799999999999999,1.2
liverpool,b,4.8,4.0,4.4375,4.5,4.3300000000000001,4.5
basel,b,81.0,10.0,39.166666666666664,34.0,26.0,43.25
ludogorets razgrad,b,226.0,42.0,116.20833333333333,101.0,94.0,151.0
zenit,c,2.75,2.2,2.566086956521739,2.6000000000000001,2.5,2.7000000000000002
monaco,c,3.5,3.0,3.2852173913043479,3.25,3.25,3.3499999999999996
bayer leverkusen,c,4.0,3.42,3.6560869565217393,3.6000000000000001,3.5,3.75
benfica,c,9.5,6.0,7.2360869565217394,7.5,6.2699999999999996,8.0
dortmund,d,1.55,1.4,1.4858333333333331,1.5,1.4399999999999999,1.53
arsenal,d,3.75,2.94,3.2774999999999999,3.25,3.1500000000000004,3.3875000000000002
galatasaray,d,15.0,9.0,12.172083333333333,13.0,11.0,13.0
anderlecht,d,29.0,19.0,23.099999999999998,22.0,21.0,26.0
bayern munich,e,1.5,1.29,1.3879166666666667,1.3999999999999999,1.3600000000000001,1.3999999999999999
man city,e,5.5,4.0,4.5270833333333336,4.5,4.3300000000000001,4.5
roma,e,7.65,5.0,6.395833333333333,6.5,6.0,6.5
cska moscow,e,151.0,76.0,105.95833333333333,101.0,101.0,126.0
barcelona,f,1.36,1.23,1.2847826086956522,1.28,1.25,1.3
psg,f,3.75,3.2,3.5904347826086958,3.75,3.4750000000000001,3.75
ajax,f,26.0,17.0,21.504347826086956,21.0,21.0,23.0
apoel nicosia,f,301.0,67.0,135.82608695652175,126.0,126.0,151.0
chelsea,g,1.36,1.24,1.2960869565217392,1.3,1.28,1.3300000000000001
schalke 04,g,4.75,3.72,4.2265217391304342,4.2999999999999998,4.0,4.415
sporting lisbon,g,13.0,9.15,11.160869565217391,11.0,11.0,12.0
maribor,g,101.0,51.0,89.173913043478265,101.0,81.0,101.0
porto,h,1.91,1.73,1.8304347826086957,1.8300000000000001,1.7850000000000001,1.8900000000000001
athletic bilbao,h,3.75,2.94,3.3721739130434782,3.4199999999999999,3.2250000000000001,3.5
shakhtar donetsk,h,4.33,3.5,3.9617391304347827,4.0,3.9699999999999998,4.0
bate borisov,h,101.0,29.0,70.739130434782609,76.0,67.0,81.0
